报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,
货币资金(万元),28516,33654,30759,25277,42503,34141,47204,5547,4080,2948,1979,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),38011,47749,30289,10728,9251,11370,9401,8726,4755,2913,1422,
应收账款(万元),84837,80822,60055,39532,38772,30620,21923,9717,7111,5069,3171,
预付款项(万元),1144,1636,10581,3920,3612,4279,1627,828,1219,303,377,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,30,162,1132,871,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),1306,1176,708,227,144,34,51,102,29,78,31,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
存货(万元),19214,20034,15647,12854,7858,6802,4509,3723,3120,1902,884,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),32153,47024,70447,81821,743,4000,--,--,--,6,3,
流动资产合计(万元),205181,232095,218487,174389,103045,92378,85587,28643,20312,13219,7866,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),1365,534,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),121,--,--,--,1239,--,--,--,--,--,40,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),3474,3575,3549,--,--,13299,--,--,--,--,--,
固定资产原值(万元),112401,74559,64546,51588,44355,23607,18009,13440,9823,--,--,
累计折旧(万元),27826,22305,17813,12805,9373,5669,3855,2544,1532,--,--,
固定资产净值(万元),84576,52254,46733,38783,34982,17938,14154,10896,8292,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),84576,52254,46733,38783,34982,17938,14154,10896,8292,4570,2723,
在建工程(万元),6657,15505,633,--,--,--,--,--,--,1598,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),13888,13797,7987,3998,74,39,36,28,32,10,5,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),1833,3227,8134,1833,1833,1833,--,--,--,--,--,
长期待摊费用(万元),2390,2960,3221,2793,1842,133,--,--,--,73,9,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),3317,3246,1411,877,532,293,210,103,72,73,62,
其他非流动资产(万元),2373,4635,--,--,--,--,--,--,--,--,--,
