报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
货币资金(万元),40580,34978,40139,68447,20325,12459,9666,6396,3401,1868,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,
应收票据(万元),--,--,2711,--,--,--,--,--,--,--,
应收账款(万元),46391,52137,36303,14690,6105,4344,3669,2336,1785,399,
预付款项(万元),1154,1742,3723,1941,216,217,205,286,738,105,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
应收利息(万元),59,43,16,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),3484,3286,3572,1465,263,160,96,286,312,1000,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,
存货(万元),2185,3126,1742,2191,212,190,74,245,221,--,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),3727,5940,1870,5032,2,1,1,--,--,--,
流动资产合计(万元),98074,101253,90076,93766,27123,17371,13710,9549,6456,3372,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),4353,3918,2378,452,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),18866,19577,20054,5707,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),12272,10983,8581,7479,1600,1220,957,820,304,177,
累计折旧(万元),7963,6294,5286,4019,885,679,441,241,87,28,
固定资产净值(万元),4309,4689,3295,3459,715,541,516,579,217,149,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,
固定资产(万元),4309,4689,3295,3459,715,541,516,579,217,149,
在建工程(万元),298,87,463,168,274,93,66,90,266,--,
工程物资(万元),--,--,--,--,--,--,--,--,4,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,
无形资产(万元),10982,10457,10240,9257,5725,5731,5783,5828,--,--,
开发支出(万元),4340,2771,749,1302,--,--,--,--,--,--,
商誉(万元),70538,139037,118613,117908,--,--,--,--,--,--,
长期待摊费用(万元),284,792,1030,890,99,117,120,442,225,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),3174,3413,1219,658,111,11,8,5,5,5,
其他非流动资产(万元),290,141,8940,1311,5519,--,--,--,--,--,
非流动资产合计(万元),117433,184883,166980,141114,12443,6493,6493,6944,717,154,
资产总计(万元),215507,286136,257056,234880,39566,23865,20204,16493,7173,3527,
短期借款(万元),22000,17000,10500,--,--,--,--,--,--,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,--,--,
应付账款(万元),8817,9277,6583,1578,515,533,304,607,279,247,
预收账款(万元),7362,5969,4765,5180,204,321,79,17,39,1,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),2842,2697,2172,1793,778,659,521,427,261,150,
应交税费(万元),4009,5102,4421,3125,660,649,713,609,325,161,
应付利息(万元),57,23,16,--,--,--,--,--,--,--,
应付股利(万元),--,910,541,348,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,
