报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
货币资金(万元),19591,28708,19600,20396,61424,13817,28974,26972,19441,15783,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,1028,--,--,--,--,--,--,339,--,
衍生金融资产(万元),--,--,--,--,26,--,--,--,--,--,
应收票据(万元),4292,1673,3329,2752,--,3336,--,--,--,--,
应收账款(万元),16563,25124,39272,36845,39655,28396,19330,903,--,--,
预付款项(万元),1532,2020,2266,1657,3002,2173,1639,4238,1800,676,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
应收利息(万元),5,61,674,572,591,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),1795,1383,966,2077,156,100,84,83,147,363,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,
存货(万元),18496,17690,19933,19105,15929,11077,6321,7368,9430,9081,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),2937,15489,17595,32249,12099,2525,1253,2645,--,--,
流动资产合计(万元),65210,93175,103635,115654,132881,61425,57600,42209,31157,25903,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),4106,4106,1000,1000,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),265,279,293,306,320,--,--,--,--,--,
固定资产原值(万元),46467,43438,23475,19917,9682,9676,--,--,--,--,
累计折旧(万元),9339,6723,5729,4501,3654,3148,--,--,--,--,
固定资产净值(万元),37127,36714,17746,15415,6029,6528,--,--,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,
固定资产(万元),37127,36714,17746,15415,6029,6528,5954,5797,5967,5540,
在建工程(万元),1609,83,16018,8382,6271,4133,906,24,18,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,
无形资产(万元),10052,7364,3871,4052,1696,1765,1833,282,317,194,
开发支出(万元),401,1579,781,--,443,--,--,--,--,--,
商誉(万元),8107,10238,11224,12813,--,--,--,--,--,--,
长期待摊费用(万元),1884,1739,1410,--,--,18,38,68,31,65,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),7892,4335,4532,3852,2720,280,166,15,--,25,
其他非流动资产(万元),3399,574,3599,600,--,--,--,--,--,--,
非流动资产合计(万元),74842,67010,60474,46421,17479,12723,8897,6185,6332,5824,
资产总计(万元),140053,160185,164108,162075,150361,74148,66498,48394,37490,31727,
短期借款(万元),2300,--,13240,10000,5000,--,--,--,3000,4200,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,843,2105,10500,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,26,--,--,--,--,--,
应付票据(万元),1551,101,1979,--,--,--,--,--,--,--,
应付账款(万元),13258,12446,16468,12158,12217,7049,4574,4502,5241,6216,
预收账款(万元),860,426,1019,103,6,1717,1797,2531,4342,2216,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),2328,1686,1402,1401,346,703,787,673,415,352,
应交税费(万元),368,3063,1207,608,1302,2664,1153,16,402,1083,
应付利息(万元),--,--,--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),4099,8487,3549,1643,558,172,386,188,108,383,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,2486,1250,2400,--,--,
流动负债合计(万元),24764,27052,40969,36414,19455,14792,9947,10310,13508,14449,
长期借款(万元),--,--,--,--,--,--,2300,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,37,78,242,1120,420,420,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),2440,2596,1514,1162,1355,--,--,--,--,--,
递延所得税负债(万元),954,710,--,--,--,--,--,--,42,--,
其他非流动负债(万元),--,--,--,--,--,1587,836,61,--,--,
非流动负债合计(万元),3394,3306,1514,1162,1392,1664,3378,1181,462,420,
负债合计(万元),28158,30358,42483,37576,20847,16457,13325,11491,13970,14869,
实收资本(或股本)(万元),24000,24000,24000,12000,12000,9000,9000,9000,9000,2575,
资本公积(万元),52333,52742,52742,64742,64742,3448,3448,3448,3448,6580,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,
专项储备(万元),91,32,30,34,--,--,--,--,--,--,
盈余公积(万元),4082,4082,2448,2448,2448,1659,1402,837,114,--,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),24514,41536,36161,43231,50323,43584,39323,23619,10957,6538,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),105021,122393,115381,122454,129514,57691,53173,36903,23520,15693,
少数股东权益(万元),6874,7435,6244,2045,--,--,--,--,--,1164,
所有者权益(或股东权益)合计(万元),111895,129827,121625,124499,129514,57691,53173,36903,23520,16857,
负债和所有者权益(或股东权益)总计(万元),140053,160185,164108,162075,150361,74148,66498,48394,37490,31727,		
  
