报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),26540,22567,4421,3023,1827,3327,1266,
结算备付金(万元),--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,
应收票据(万元),1178,471,1291,32,--,--,--,
应收账款(万元),48575,27079,23772,17647,12055,8296,6441,
预付款项(万元),448,176,298,203,110,424,451,
应收保费(万元),--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,
应收利息(万元),--,193,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,
其他应收款(万元),1022,954,78,68,1718,342,344,
应收出口退税(万元), --,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,
存货(万元),21984,8693,6210,6923,3344,2652,3638,
待摊费用(万元),--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,102,--,--,
其他流动资产(万元),2555,24302,247,1387,379,278,264,
流动资产合计(万元),102301,84435,36318,29282,19535,15320,12403,
发放贷款及垫款(万元),--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,
固定资产原值(万元),42120,21677,18049,16246,--,--,--,
累计折旧(万元),9017,7304,5584,4343,--,--,--,
固定资产净值(万元),33103,14373,12464,11903,--,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,
固定资产(万元),33103,14373,12464,11903,7455,5397,5570,
在建工程(万元),8184,6471,11,134,447,--,--,
工程物资(万元),--,--,--,--,--,--,--,
固定资产清理(万元),77,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,
无形资产(万元),2477,2368,1862,1869,779,250,260,
开发支出(万元),--,--,--,--,--,--,--,
商誉(万元),9580,--,--,--,--,--,--,
长期待摊费用(万元),1126,227,201,218,--,215,330,
股权分置流通权(万元),--,--,--,--,--,--,--,
递延所得税资产(万元),1529,620,579,483,367,285,240,
其他非流动资产(万元),1949,295,59,51,982,19,144,
非流动资产合计(万元),58024,24354,15176,14656,10031,6165,6545,
资产总计(万元),160325,108790,51494,43938,29566,21485,18948,
短期借款(万元),19000,--,--,1000,3487,3218,3907,
向中央银行借款(万元),--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,
应付账款(万元),29671,17531,10372,11239,5871,3394,3060,
预收账款(万元),181,0,--,3,1,5,--,
