报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,
货币资金(万元),649973,324804,388208,267244,142342,81699,42600,27742,14508,2590,3576,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),697,16,1,--,--,--,--,--,--,2,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),163875,157841,73488,57903,31393,38515,14649,1915,321,112,169,
应收账款(万元),390543,160184,110880,35732,37740,17044,15543,22637,10776,6613,6206,
预付款项(万元),13014,3210,8677,649,1388,1038,1120,1045,974,903,630,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,
应收股利(万元),0,6557,--,--,--,--,--,--,--,--,--,
其他应收款(万元),7141,3350,1412,979,1042,527,860,1191,920,1075,1093,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
存货(万元),480450,161021,85750,65428,60727,36288,22965,23267,15258,12496,11857,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),164246,144031,118066,14670,15617,--,--,--,--,223,--,
流动资产合计(万元),1872820,961014,786481,442606,290249,175111,97737,77797,42757,24014,23531,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),346,165346,18300,18600,600,300,300,300,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),115558,111118,62083,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),1765697,736271,545196,362444,271772,186218,--,--,49157,--,--,
累计折旧(万元),1011888,170986,122638,84934,57801,36496,--,--,5634,--,--,
固定资产净值(万元),753809,565285,422558,277510,213971,149722,--,--,43522,--,--,
固定资产减值准备(万元),48682,557,1646,6,6,6,--,--,--,--,--,
固定资产(万元),705126,564727,420912,277504,213965,149716,105042,77185,43522,13669,13067,
在建工程(万元),45416,29637,37273,6458,987,7999,18846,7441,2332,1856,200,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),93808,34080,27951,18790,11266,8600,8746,8856,6268,2706,128,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),175943,1688,1688,--,--,--,--,--,--,--,--,
长期待摊费用(万元),32471,9354,3588,1317,905,1035,1296,192,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),154286,11282,4029,1772,1297,827,820,306,141,146,154,
其他非流动资产(万元),8315,1353,30020,760,--,--,--,--,--,--,--,
非流动资产合计(万元),1331269,928585,605843,325201,229021,168477,135049,94279,52263,18377,13548,
资产总计(万元),3204089,1889599,1392324,767807,519270,343588,232786,172077,95020,42391,37079,
短期借款(万元),536363,79482,158456,62131,58454,71104,72700,71995,16684,5328,4185,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),664,--,381,42,4,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,
