报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),132901,108150,66845,52669,60333,27575,19007,
结算备付金(万元),--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,
应收票据(万元),537,--,--,--,--,--,--,
应收账款(万元),27696,24656,20681,11091,10528,8092,5824,
预付款项(万元),13051,7998,3345,2761,5761,2727,1736,
应收保费(万元),--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,
应收利息(万元),13,655,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,
其他应收款(万元),18700,16075,11694,9369,12420,6334,4712,
应收出口退税(万元), --,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,
存货(万元),188601,171659,130476,101004,75585,71899,47701,
待摊费用(万元),--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,241,306,208,--,--,
其他流动资产(万元),21016,76295,7154,4371,3505,2584,1848,
流动资产合计(万元),402516,405488,240437,181570,168840,119211,80828,
发放贷款及垫款(万元),--,--,--,--,--,--,--,
可供出售金融资产(万元),13872,8990,5840,753,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,
长期股权投资(万元),517,441,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,
固定资产原值(万元),116430,93664,54044,42716,--,--,--,
累计折旧(万元),32289,22631,16478,12514,--,--,--,
固定资产净值(万元),84141,71033,37566,30202,--,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,
固定资产(万元),84141,71033,37566,30202,27402,24906,6153,
在建工程(万元),--,9122,24950,24956,16765,10598,903,
工程物资(万元),--,--,--,--,--,--,--,
固定资产清理(万元),--,0,0,--,1,11,--,
生产性生物资产(万元),--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,
无形资产(万元),26883,11412,6710,6385,4999,4108,3493,
开发支出(万元),1879,--,--,--,--,--,--,
商誉(万元),53405,16180,12580,1416,1416,1158,1158,
长期待摊费用(万元),44332,35050,25722,19080,14759,6966,6496,
股权分置流通权(万元),--,--,--,--,--,--,--,
递延所得税资产(万元),2300,1661,243,138,126,112,99,
其他非流动资产(万元),9679,22899,3966,1341,2211,1016,520,
非流动资产合计(万元),251187,176788,117576,84271,67678,48873,18823,
资产总计(万元),653702,582276,358013,265841,236518,168085,99651,
短期借款(万元),32602,48638,35158,17970,41400,28000,12620,
向中央银行借款(万元),--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,
