报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),218949,218915,123740,91196,92189,91921,88835,51978,
结算备付金(万元),--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,
应收票据(万元),278,1504,1477,3218,290,310,--,--,
应收账款(万元),58810,51451,43224,32689,19674,12945,4957,6519,
预付款项(万元),7229,5176,3007,658,2650,675,110,5,
应收保费(万元),--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,
应收利息(万元),559,324,397,553,516,474,415,--,
应收股利(万元),--,--,--,--,--,--,--,--,
其他应收款(万元),1639,5051,1190,858,925,395,362,124,
应收出口退税(万元), --,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,
存货(万元),229,186,107,5,3,16,40,74,
待摊费用(万元),--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,
其他流动资产(万元),9891,--,72500,325,1432,102,--,--,
流动资产合计(万元),297584,282608,245643,129502,117679,106839,94720,58700,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,
可供出售金融资产(万元),8982,19434,25199,14580,2826,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,
长期股权投资(万元),25571,22084,6455,7156,1333,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,
固定资产原值(万元),39482,23909,12126,5609,3922,3551,--,694,
累计折旧(万元),9512,5459,3318,2274,2100,1673,--,110,
固定资产净值(万元),29970,18449,8808,3335,1823,1878,--,585,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,
固定资产(万元),29970,18449,8808,3335,1823,1878,1723,585,
在建工程(万元),24960,28861,35133,16890,9748,6306,2603,2038,
工程物资(万元),--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,
无形资产(万元),1241,746,349,295,278,229,208,52,
开发支出(万元),541,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,
长期待摊费用(万元),2711,3089,5520,2105,1515,936,1130,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,
递延所得税资产(万元),47,--,--,--,--,--,--,--,
其他非流动资产(万元),4141,732,1181,2421,629,114,--,--,
非流动资产合计(万元),98164,93396,82645,46781,18151,9464,5663,2675,
资产总计(万元),395748,376005,328287,176283,135831,116303,100384,61375,
短期借款(万元),--,--,--,--,--,--,--,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,
应付票据(万元),3600,--,--,--,--,--,--,--,
