报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),8240,8749,7173,17464,2958,2003,3912,2609,
结算备付金(万元),--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,
应收票据(万元),79,20,542,502,484,625,418,177,
应收账款(万元),7282,6144,5996,7199,7378,6125,3420,2491,
预付款项(万元),4189,2879,2475,1588,733,1619,2381,1454,
应收保费(万元),--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,
其他应收款(万元),501,392,373,161,195,207,129,129,
应收出口退税(万元), --,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,
存货(万元),9642,7787,6729,4950,3918,4137,3483,2255,
待摊费用(万元),--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,
其他流动资产(万元),765,712,5744,854,--,--,--,--,
流动资产合计(万元),30698,26682,29033,32717,15665,14716,13742,9115,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,
可供出售金融资产(万元),2070,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,
长期应收款(万元),492,299,--,--,--,--,--,--,
长期股权投资(万元),--,--,18,19,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,
固定资产原值(万元),44797,40462,24824,22326,20507,18036,16163,--,
累计折旧(万元),10986,8880,7640,7385,6523,5665,4749,--,
固定资产净值(万元),33811,31582,17184,14941,13984,12371,11413,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,
固定资产(万元),33811,31582,17184,14941,13984,12371,11413,8691,
在建工程(万元),8359,3431,11673,6889,4362,2382,741,1162,
工程物资(万元),--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,
无形资产(万元),3837,4475,3874,3887,3499,2983,474,314,
开发支出(万元),1714,520,688,706,561,444,304,691,
商誉(万元),--,--,--,--,--,--,--,--,
长期待摊费用(万元),154,--,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,
递延所得税资产(万元),104,65,56,68,66,74,36,23,
其他非流动资产(万元),1504,--,--,--,--,--,--,--,
非流动资产合计(万元),52045,40372,33494,26511,22472,18255,12969,10882,
资产总计(万元),82743,67054,62526,59228,38137,32971,26712,19996,
短期借款(万元),8242,--,--,--,7300,6300,4978,2528,
向中央银行借款(万元),--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,
应付账款(万元),6855,6178,5277,4326,4348,3278,2651,1740,
预收账款(万元),2021,1211,1032,529,306,525,281,1035,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,
应付职工薪酬(万元),223,68,17,91,111,126,96,52,
应交税费(万元),510,580,432,577,501,383,518,328,
应付利息(万元),11,--,--,--,13,15,13,9,
应付股利(万元),--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,
其他应付款(万元),2716,295,24,55,56,42,44,163,
预提费用(万元),--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,1900,
其他流动负债(万元),--,3,--,--,--,--,--,--,
流动负债合计(万元),20577,8334,6781,5578,12636,10670,8580,7754,
长期借款(万元),--,--,--,--,--,1050,1940,--,
应付债券(万元),--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,
长期递延收益(万元),1135,539,484,463,474,491,295,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,
非流动负债合计(万元),1135,539,484,463,474,1541,2235,0,
负债合计(万元),21711,8873,7265,6040,13110,12210,10815,7754,
实收资本(或股本)(万元),16332,15872,15872,7936,5950,5950,5950,5950,
资本公积(万元),18181,16245,16245,24181,3194,3194,3194,3509,
减:库存股(万元),2229,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,
盈余公积(万元),3626,3131,2695,2335,1803,1329,844,388,
一般风险准备(万元),--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,
未分配利润(万元),24698,22665,20450,18735,14081,10288,5908,2396,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),60608,57913,55262,53187,25027,20761,15896,12242,
少数股东权益(万元),423,267,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),61032,58181,55262,53187,25027,20761,15896,12242,
负债和所有者权益(或股东权益)总计(万元),82743,67054,62526,59228,38137,32971,26712,19996,		
  
