报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),13225,9867,10373,13000,1997,1961,3065,
结算备付金(万元),--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,
应收票据(万元),70,122,100,--,--,--,--,
应收账款(万元),4349,4359,3469,2797,2329,1886,2218,
预付款项(万元),136,82,194,62,10,51,61,
应收保费(万元),--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,
应收利息(万元),--,--,6,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,
其他应收款(万元),41,41,68,37,42,73,81,
应收出口退税(万元), --,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,
存货(万元),1237,901,620,687,550,348,363,
待摊费用(万元),--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,
其他流动资产(万元),31441,30274,4001,--,43,--,62,
流动资产合计(万元),50499,45645,18831,16582,4971,4320,5849,
发放贷款及垫款(万元),--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,
固定资产原值(万元),5648,5284,4889,4689,4485,--,--,
累计折旧(万元),3035,2784,2559,2301,2013,--,--,
固定资产净值(万元),2614,2500,2330,2388,2472,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,
固定资产(万元),2614,2500,2330,2388,2472,2504,2631,
在建工程(万元),631,36,29,32,--,--,--,
工程物资(万元),--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,
