报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,
货币资金(万元),126951,87234,51206,32113,28962,72607,20320,26929,31598,37458,47541,17388,12507,9044,
结算备付金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
交易性金融资产(万元),100,--,--,--,--,--,--,26,--,0,--,0,0,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
应收票据(万元),1089,1142,1385,3673,2718,5974,1960,7024,7949,518,2856,4750,0,--,
应收账款(万元),31189,20897,41264,34677,31717,37516,53466,74125,84680,63049,21893,12276,5788,1923,
预付款项(万元),4076,6920,7289,7355,5786,1272,1469,5987,4531,2112,17894,4872,5858,5254,
应收保费(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
应收股利(万元),--,--,--,--,--,--,1,1,--,0,--,0,0,--,
其他应收款(万元),13197,28439,14649,62372,4166,2201,1627,1191,737,961,1568,1773,1288,1225,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,0,--,0,0,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
存货(万元),102252,101078,85918,79041,96740,99518,68208,30127,23128,15945,13629,12515,2228,964,
待摊费用(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
其他流动资产(万元),16755,31206,17558,16003,11728,2768,10940,534,3500,0,--,0,0,--,
流动资产合计(万元),302810,276916,219267,235235,181817,221857,157990,145944,156123,120043,105381,53574,27669,18409,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
可供出售金融资产(万元),28289,28342,39164,44,44,--,--,--,--,0,0,0,0,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
长期股权投资(万元),226198,207304,148879,118492,190250,84828,1655,1602,1011,1021,1045,0,0,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
投资性房地产(万元),15803,8852,--,--,--,--,--,--,242,258,--,0,0,--,
固定资产原值(万元),114044,100350,102586,91781,83374,79185,70616,59745,47252,44399,24693,17218,12356,--,
累计折旧(万元),50563,44834,43150,35911,30230,24844,20089,15682,8701,5365,3360,1832,842,--,
固定资产净值(万元),63481,55516,59436,55869,53143,54340,50527,44063,38551,39035,21334,15386,11514,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,
固定资产(万元),63481,55516,59436,55869,53143,54340,50527,44063,38551,39035,21334,15386,11514,2927,
在建工程(万元),112819,103578,71897,42294,31074,20188,10276,6820,1556,0,7070,3194,672,765,
工程物资(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
