报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,
货币资金(万元),1552843,1215232,867691,729658,644448,628133,637246,628916,571623,494693,535973,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),40014,38191,--,--,--,--,--,--,528,536,41,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),55592,74594,45191,37266,27881,29308,26426,20906,21862,13567,9066,
应收账款(万元),1041757,1055233,745489,718947,736626,693352,723362,588300,559924,491509,411232,
预付款项(万元),209085,186403,143096,92947,116337,91677,99287,129120,99208,65372,58809,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),1136,2751,1626,1083,2771,2405,1693,5129,2756,491,815,
应收股利(万元),6383,3787,4283,6900,3798,3327,3749,626,566,8101,452,
其他应收款(万元),134639,144346,97479,92760,81269,58166,46714,55856,57017,35233,36534,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
存货(万元),26660,31463,15363,14871,15411,6028,5344,8318,3607,3095,3060,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),7493,242,--,12648,12936,--,--,--,--,--,--,
其他流动资产(万元),55914,254967,140276,117528,26048,22206,8000,20000,--,1213,--,
流动资产合计(万元),3136892,3007209,2060492,1827294,1667525,1534602,1551821,1457172,1317091,1113809,1055982,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,55326,107142,180964,173106,76970,101908,100405,190012,128905,32800,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),14201,15360,10504,--,12678,--,104,79,74,585,683,
长期股权投资(万元),697352,458378,405369,397525,368951,369320,373589,317070,299852,277383,258674,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),247801,96366,16072,14672,8776,2246,2345,2436,2554,2096,2173,
固定资产原值(万元),1897960,--,--,--,--,968310,806243,762384,693442,641012,548485,
累计折旧(万元),692098,--,--,--,--,334087,303090,283434,255158,227214,205887,
固定资产净值(万元),1205862,--,--,--,--,634223,503153,478950,438284,413797,342599,
固定资产减值准备(万元),11994,--,--,--,--,1776,6875,5495,346,346,359,
固定资产(万元),1193868,1374245,726802,688181,626072,632448,496278,473456,437938,413452,342240,
在建工程(万元),--,349556,96773,83147,101827,76124,138281,86526,33253,18933,70676,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),342,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),522834,541061,278697,281936,269497,251611,248245,227915,210042,200192,185687,
开发支出(万元),3051,--,--,--,--,--,--,--,--,--,--,
商誉(万元),16967,250858,3939,3939,3939,3939,3939,3939,3939,3939,3939,
长期待摊费用(万元),26400,22904,5545,3839,3187,2472,2013,2120,1733,2889,4704,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),21289,32813,15934,16662,12892,14878,10312,9113,8861,6675,4986,
其他非流动资产(万元),3851,28544,23865,24397,26876,25430,22430,22430,26544,25430,26030,
非流动资产合计(万元),3012531,3225411,1698633,1703622,1625839,1477311,1399444,1245488,1214802,1080479,932592,
资产总计(万元),6149422,6232620,3759125,3530916,3293364,3011914,2951265,2702660,2531893,2194288,1988574,
短期借款(万元),223174,149925,32513,52457,74799,78048,75928,110660,159014,43077,204424,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,10665,12261,31191,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,20659,13395,7397,7416,6469,2600,2550,--,117,1681,
