报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
货币资金(万元),24633,35675,41065,41142,54208,51476,61416,18679,19219,15493,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,0,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,
应收票据(万元),1029,1281,936,245,1982,2512,105,4733,30,1170,
应收账款(万元),85021,81764,76305,80792,79600,59386,54032,36886,27671,15761,
预付款项(万元),3877,1297,1095,2110,3861,4465,7145,10564,7419,1398,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),4416,5076,4470,5417,5901,5664,5244,3077,2399,23269,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,0,--,--,--,
存货(万元),27120,32665,28094,26888,28601,31177,25974,34307,30868,31891,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),410,175,110,256,63,77,3,--,5,--,
流动资产合计(万元),146504,157933,152076,156851,174216,154757,153920,108245,87611,88982,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,0,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,0,--,--,--,
长期应收款(万元),--,--,--,--,--,--,577,99,79,--,
长期股权投资(万元),15,--,--,--,--,--,19,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),9230,7402,7818,5685,--,--,0,--,--,--,
固定资产原值(万元),79442,79484,78562,80576,83793,61267,40384,44488,38150,--,
累计折旧(万元),33353,29647,25882,21703,17888,13788,11114,10929,8635,--,
固定资产净值(万元),46089,49837,52680,58873,65905,47479,29270,33559,29515,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,
固定资产(万元),46089,49837,52680,58873,65905,47479,29270,33559,29515,8608,
在建工程(万元),1267,1742,1778,1473,2356,21498,26380,6362,3444,12031,
工程物资(万元),--,--,--,1,1,2,3,11,10,61,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
