报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),35349,13276,31112,9524,5434,18760,13651,6753,
结算备付金(万元),--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,
应收票据(万元),25400,66109,26108,19279,15209,1028,265,2729,
应收账款(万元),67843,77007,73955,54663,64222,42520,20456,11042,
预付款项(万元),7194,6049,5339,3848,3063,2529,14754,122,
应收保费(万元),--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,
应收利息(万元),--,--,36,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,
其他应收款(万元),4436,2045,108,93,136,295,123,125,
应收出口退税(万元), --,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,
存货(万元),34118,24276,21126,15776,9342,937,4820,1549,
待摊费用(万元),--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,
其他流动资产(万元),9291,6715,14914,377,63,84,275,242,
流动资产合计(万元),183631,195478,172699,103560,97469,66154,54344,22563,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,
可供出售金融资产(万元),129,129,129,129,129,129,129,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,
长期股权投资(万元),47601,--,--,--,--,--,--,129,
其他长期投资(万元),--,--,--,--,--,--,--,--,
投资性房地产(万元),2480,2646,2812,2978,--,--,--,--,
固定资产原值(万元),8454,8510,8313,8254,11979,--,--,--,
累计折旧(万元),3924,3915,3588,3257,3245,--,--,--,
固定资产净值(万元),4530,4595,4725,4997,8734,--,--,--,
