报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
货币资金(万元),82276,62223,44990,29380,17905,10676,
结算备付金(万元),--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,
交易性金融资产(万元),355,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,
应收票据(万元),--,--,--,--,--,--,
应收账款(万元),80375,48678,32133,23663,21712,12339,
预付款项(万元),9743,10104,4486,3766,3713,3014,
应收保费(万元),--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,
应收利息(万元),22,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,
其他应收款(万元),45793,39989,36874,20480,12945,10903,
应收出口退税(万元), --,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,
存货(万元),7355,5575,3977,3507,3120,2442,
待摊费用(万元),--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,
其他流动资产(万元),19541,6214,1772,1353,1183,368,
流动资产合计(万元),245460,172784,124233,82148,60577,39742,
发放贷款及垫款(万元),--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,
固定资产原值(万元),479843,352180,236600,166215,--,--,
累计折旧(万元),90425,59950,41906,27229,--,--,
固定资产净值(万元),389418,292229,194693,138986,--,--,
固定资产减值准备(万元),--,--,235,--,--,--,
固定资产(万元),389418,292229,194458,138986,105784,109340,
在建工程(万元),58984,19097,13388,7196,1748,55,
工程物资(万元),--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,
无形资产(万元),9505,7563,2722,619,450,237,
开发支出(万元),--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,
长期待摊费用(万元),73077,54936,25438,15730,11701,7678,
股权分置流通权(万元),--,--,--,--,--,--,
递延所得税资产(万元),2057,1956,1558,983,361,289,
其他非流动资产(万元),--,--,--,--,--,--,
非流动资产合计(万元),533042,375781,237564,163513,120044,117598,
资产总计(万元),778503,548565,361797,245661,180621,157341,
短期借款(万元),95295,49000,25761,18000,28544,17493,
向中央银行借款(万元),--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,
应付票据(万元),--,--,739,1003,540,--,
应付账款(万元),24896,25528,20874,13546,16472,14059,
预收账款(万元),14624,10059,10894,6745,4847,3321,
卖出回购金融资产款(万元),--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,
应付职工薪酬(万元),4334,5503,3509,2717,1977,1726,
应交税费(万元),7578,6070,4675,3216,1455,930,
应付利息(万元),194,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,
其他应付款(万元),30397,28510,22098,13778,11838,11765,
预提费用(万元),--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,
一年内到期的非流动负债(万元),55535,3886,13158,2429,--,--,
其他流动负债(万元),--,--,--,--,--,--,
流动负债合计(万元),232852,128556,101708,61434,65673,49294,
长期借款(万元),55790,58787,8415,5714,--,--,
应付债券(万元),--,--,--,--,--,--,
长期应付款(万元),262290,234875,161427,126649,89024,94700,
专项应付款(万元),55,40,19,47,--,--,
预计非流动负债(万元),--,--,--,--,--,--,
长期递延收益(万元),15120,11291,10835,6856,362,112,
递延所得税负债(万元),--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,
非流动负债合计(万元),333255,304993,180696,139265,89385,94812,
负债合计(万元),566108,433549,282404,200699,155058,144106,
实收资本(或股本)(万元),40050,36000,36000,8000,8000,8000,
资本公积(万元),96353,23364,23364,55,55,55,
减:库存股(万元),--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,
盈余公积(万元),8766,6112,2056,3967,1805,565,
一般风险准备(万元),--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,
未分配利润(万元),67226,49540,17973,32922,15844,4719,
拟分配现金股利(万元),--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,
归属于母公司股东权益合计(万元),212395,115016,79393,44944,25704,13339,
少数股东权益(万元),--,--,--,18,-142,-104,
所有者权益(或股东权益)合计(万元),212395,115016,79393,44962,25563,13235,
负债和所有者权益(或股东权益)总计(万元),778503,548565,361797,245661,180621,157341,		
  
