报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,
货币资金(万元),36307,57210,51279,35231,39948,27035,41964,35043,16824,24432,9447,5657,26017,
结算备付金(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
交易性金融资产(万元),--,--,--,--,--,--,0,--,27,0,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
应收票据(万元),1061,854,1362,11758,8254,7432,1605,2915,3567,566,567,989,10559,
应收账款(万元),30324,32013,15813,23662,15833,6965,6285,5727,5504,5091,3782,5840,10155,
预付款项(万元),7498,5791,1252,5736,14258,14381,6442,7628,18635,16986,17183,7743,9145,
应收保费(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
应收利息(万元),141,--,--,267,80,28,141,--,--,0,0,0,0,
应收股利(万元),0,--,--,--,--,--,0,--,--,0,0,0,0,
其他应收款(万元),62186,20286,11023,5837,4999,4908,6126,6343,5637,4447,5814,8041,7426,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,0,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
存货(万元),16477,19589,13838,15994,14056,10638,8224,8401,7152,8222,23330,17745,43481,
待摊费用(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
一年内到期的非流动资产(万元),--,--,644,513,166,--,--,--,--,0,0,0,0,
其他流动资产(万元),3266,4219,3274,3285,2931,--,5000,--,--,0,0,0,0,
流动资产合计(万元),157261,139962,181668,102283,100524,71387,75787,66057,57347,59745,60123,46015,106784,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
可供出售金融资产(万元),953,5187,8050,4476,2918,--,0,--,--,252,117,0,0,
持有至到期投资(万元),--,--,--,--,--,--,21506,--,--,0,0,0,0,
长期应收款(万元),5160,923,2686,4475,5420,5418,0,--,--,0,0,0,0,
长期股权投资(万元),34377,69359,58981,132324,119969,115763,79051,61255,60589,58178,52325,52357,2677,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
投资性房地产(万元),8487,6660,6438,9848,8487,8750,9569,4527,4489,4656,4687,6310,6282,
固定资产原值(万元),226904,223174,205558,110695,101545,88809,80683,108556,67579,61646,37210,32316,113608,
累计折旧(万元),68586,58502,48557,45378,40580,35955,31773,27325,22757,18963,16719,14634,52037,
固定资产净值(万元),158318,164672,157001,65317,60965,52854,48910,81232,44822,42683,20490,17682,61571,
固定资产减值准备(万元),165,153,153,153,154,156,156,156,--,0,35,120,590,
固定资产(万元),158153,164519,156847,65163,60812,52698,48753,81075,44822,42683,20455,17562,60981,
在建工程(万元),11770,44083,43350,132847,111832,49960,20287,19329,28068,16029,27117,11607,7489,
工程物资(万元),--,--,--,--,--,--,0,9,102,77,0,0,0,
固定资产清理(万元),--,--,--,--,--,--,0,--,--,78,72,0,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
油气资产(万元),--,--,--,--,--,--,0,--,--,0,0,0,0,
无形资产(万元),34574,40976,30345,30673,30938,25984,24897,22220,22906,21694,14014,14063,25329,
开发支出(万元),--,--,--,--,618,--,--,--,--,0,0,0,0,
商誉(万元),1524,31579,11,11,11,11,11,11,11,11,0,760,760,
长期待摊费用(万元),2465,1570,1266,1439,578,344,416,169,85,50,4090,6784,3630,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
递延所得税资产(万元),6748,8713,6717,4755,4531,3106,1850,1268,424,636,835,1117,2259,
其他非流动资产(万元),1350,4377,2981,--,--,--,0,--,--,0,0,0,0,
非流动资产合计(万元),265559,377946,317673,386012,346114,262034,206339,189864,161495,144345,123712,110561,109407,
资产总计(万元),422820,517908,499341,488295,446639,333421,282127,255921,218842,204090,183836,156576,216191,
短期借款(万元),18611,19798,63900,79000,42149,36000,20500,29100,8500,8500,7700,5000,2190,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
拆入资金(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
交易性金融负债(万元),--,--,--,--,--,--,0,--,--,0,0,0,0,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
应付票据(万元),22788,18713,1165,1520,--,--,0,--,--,0,173,0,24186,
应付账款(万元),31730,31947,31866,34305,34863,21395,8757,8999,9118,7250,11755,7558,44243,
预收账款(万元),8131,21307,4903,6478,3524,3349,5815,5800,5341,3408,5917,5821,7263,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
应付职工薪酬(万元),10204,12178,6765,6173,5603,6101,4954,4770,3536,4002,3789,5117,9308,
应交税费(万元),9166,9635,3477,3616,2789,3025,3617,2213,-1353,206,955,1985,1811,
应付利息(万元),516,197,77,42,162,13,0,947,--,0,27,0,0,
应付股利(万元),588,560,9,320,2265,283,1557,2762,9,9,9,13,13,
其他应交款(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
应付保证金(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
内部应付款(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
其他应付款(万元),42454,25495,17894,9188,5105,10838,16200,11337,14923,13394,24720,24129,24028,
预提费用(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
预计流动负债(万元),--,--,--,--,--,--,0,--,--,0,0,0,0,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
递延收益(万元),--,--,--,--,--,--,--,--,--,0,210,0,0,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
一年内到期的非流动负债(万元),53678,33667,22804,15172,22393,638,0,5000,--,0,0,0,0,
其他流动负债(万元),--,--,--,--,--,33,21,30021,21,189,0,0,0,
流动负债合计(万元),197866,173497,152860,155812,118854,81674,61420,100949,40095,36958,55255,49623,113043,
长期借款(万元),31518,50050,55891,42148,37799,18522,0,15000,1150,1500,15000,0,0,
应付债券(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
长期应付款(万元),--,--,--,262,517,753,--,--,--,0,0,1429,2781,
专项应付款(万元),--,--,--,--,83,115,100,--,--,0,0,210,150,
预计非流动负债(万元),--,5,5,228,--,--,--,--,--,0,0,0,0,
长期递延收益(万元),593,608,644,680,649,--,--,--,--,0,--,--,--,
递延所得税负债(万元),3455,3609,--,--,--,--,0,--,--,0,628,0,0,
其他非流动负债(万元),--,--,--,--,--,664,105,126,147,0,0,0,0,
非流动负债合计(万元),36419,55442,56926,43797,39654,20053,205,15126,1297,1500,15628,1639,2931,
负债合计(万元),234285,228939,209786,199609,158508,101727,61625,116075,41392,38458,70884,51262,115974,
实收资本(或股本)(万元),81406,81406,81406,81406,81406,73606,73606,73606,73606,73606,73606,73606,73606,
资本公积(万元),64514,64803,65014,64707,64535,44511,44511,653,16244,16421,7080,7038,7111,
减:库存股(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
专项储备(万元),477,474,768,630,1064,--,--,--,199,901,--,--,--,
盈余公积(万元),7229,7229,7379,6452,5865,4598,4088,1906,9424,8226,7489,7953,7652,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
未分配利润(万元),-22621,65200,65353,67186,65534,61493,55961,51923,39807,30139,18492,11541,9591,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
外币报表折算差额(万元),--,--,--,--,--,14,--,--,--,0,0,0,0,
归属于母公司股东权益合计(万元),132683,218161,220125,220507,218467,184223,178167,128088,139280,129294,106668,100138,97960,
少数股东权益(万元),55852,70807,69430,68178,69664,47470,42335,11758,38170,36338,6284,5176,2257,
所有者权益(或股东权益)合计(万元),188535,288968,289555,288686,288131,231694,220501,139847,177450,165632,112952,105314,100217,
负债和所有者权益(或股东权益)总计(万元),422820,517908,499341,488295,446639,333421,282127,255921,218842,204090,183836,156576,216191,		
  
