报告日期,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,
货币资金(万元),287856,293286,366532,3365,3216,
结算备付金(万元),--,0,--,--,0,
拆出资金(万元),--,0,--,--,0,
交易性金融资产(万元),222,3151,746,1379,176,
衍生金融资产(万元),--,0,--,--,0,
应收票据(万元),354525,303591,125599,216,0,
应收账款(万元),9376,38523,12215,6729,6383,
预付款项(万元),112589,64029,133420,1664,7218,
应收保费(万元),--,0,--,--,0,
应收分保账款(万元),--,0,--,--,0,
应收分保合同准备金(万元),--,0,--,--,0,
应收利息(万元),--,0,--,--,0,
应收股利(万元),--,0,8181,--,0,
其他应收款(万元),14364,21109,25992,7053,10287,
应收出口退税(万元), --,0,--,--,0,
应收补贴款(万元),--,0,--,--,0,
应收保证金(万元),--,0,--,--,0,
内部应收款(万元),--,0,--,--,0,
买入返售金融资产(万元),--,0,--,--,0,
存货(万元),166878,162674,138227,8485,10371,
待摊费用(万元),--,0,--,--,0,
待处理流动资产损益(万元),--,0,--,--,0,
一年内到期的非流动资产(万元),--,0,--,--,0,
其他流动资产(万元),--,0,--,--,0,
流动资产合计(万元),945810,886362,810911,28892,37651,
发放贷款及垫款(万元),--,0,--,--,0,
可供出售金融资产(万元),--,0,783,3917,1882,
持有至到期投资(万元),15,15,15,15,19,
长期应收款(万元),--,0,--,--,0,
长期股权投资(万元),9513,9543,9246,6065,6029,
其他长期投资(万元),--,0,--,--,0,
投资性房地产(万元),2131,1897,1995,1358,1415,
固定资产原值(万元),523551,477716,451240,49149,49022,
累计折旧(万元),206915,190242,168325,22299,20016,
固定资产净值(万元),316636,287474,282915,26850,29007,
固定资产减值准备(万元),5448,7785,6319,34,0,
固定资产(万元),311189,279689,276595,26817,29007,
在建工程(万元),1058978,723364,467054,1046,1099,
工程物资(万元),80443,86795,25939,--,0,
固定资产清理(万元),--,0,--,--,0,
生产性生物资产(万元),--,0,--,--,0,
公益性生物资产(万元),--,0,--,--,0,
油气资产(万元),--,0,--,--,0,
无形资产(万元),69950,68656,64883,7315,7559,
开发支出(万元),--,0,--,--,0,
商誉(万元),24380,26110,27843,--,0,
长期待摊费用(万元),179,242,339,218,582,
股权分置流通权(万元),--,0,--,--,0,
递延所得税资产(万元),14981,16523,16057,1442,1987,
其他非流动资产(万元),--,0,--,--,0,
非流动资产合计(万元),1571757,1212834,890750,48192,49578,
资产总计(万元),2517567,2099196,1701661,77084,87229,
短期借款(万元),36300,56900,60525,48759,48767,
向中央银行借款(万元),--,0,--,--,0,
吸收存款及同业存放(万元),--,0,--,--,0,
拆入资金(万元),--,0,--,--,0,
交易性金融负债(万元),--,0,0,--,0,
衍生金融负债(万元),--,0,--,--,0,
应付票据(万元),229,0,920,850,900,
应付账款(万元),135181,97229,73561,8881,8404,
预收账款(万元),315731,195520,120820,3633,3014,
卖出回购金融资产款(万元),--,0,--,--,0,
应付手续费及佣金(万元),--,0,--,--,0,
应付职工薪酬(万元),11333,10695,3811,1606,2035,
应交税费(万元),36940,93946,69411,1567,1234,
应付利息(万元),157,157,196,3605,727,
应付股利(万元),52622,1531,9393,404,404,
其他应交款(万元),--,0,--,--,0,
应付保证金(万元),--,0,--,--,0,
内部应付款(万元),--,0,--,--,0,
其他应付款(万元),84836,67073,52029,9011,7727,
预提费用(万元),--,0,--,--,0,
预计流动负债(万元),--,0,--,--,0,
应付分保账款(万元),--,0,--,--,0,
保险合同准备金(万元),--,0,--,--,0,
代理买卖证券款(万元),--,0,--,--,0,
代理承销证券款(万元),--,0,--,--,0,
国际票证结算(万元),--,0,--,--,0,
国内票证结算(万元),--,0,--,--,0,
递延收益(万元),--,0,--,--,0,
应付短期债券(万元),--,0,--,--,0,
一年内到期的非流动负债(万元),69017,62454,22454,500,1500,
其他流动负债(万元),--,0,--,--,0,
流动负债合计(万元),742348,585504,413119,78817,74712,
长期借款(万元),472531,374850,315040,--,0,
应付债券(万元),--,0,--,--,0,
长期应付款(万元),38267,25352,28608,--,0,
专项应付款(万元),19023,19117,20197,1098,1089,
预计非流动负债(万元),4097,4170,600,684,84,
长期递延收益(万元),--,0,--,--,--,
递延所得税负债(万元),--,83,--,70,0,
其他非流动负债(万元),7785,2310,810,--,0,
非流动负债合计(万元),541703,425881,365255,1853,1173,
负债合计(万元),1284052,1011385,778374,80670,75886,
实收资本(或股本)(万元),306762,306762,306762,19815,19815,
资本公积(万元),212735,212735,204642,8960,6925,
减:库存股(万元),--,0,--,--,0,
专项储备(万元),29283,25740,--,--,--,
盈余公积(万元),42791,30460,23866,3169,3169,
一般风险准备(万元),--,0,--,--,0,
未确定的投资损失(万元),--,0,--,--,0,
未分配利润(万元),304871,228351,102630,-38591,-21826,
拟分配现金股利(万元),--,0,--,--,0,
外币报表折算差额(万元),--,0,--,--,0,
归属于母公司股东权益合计(万元),896442,804049,637900,-6647,8083,
少数股东权益(万元),337074,283762,285388,3061,3260,
所有者权益(或股东权益)合计(万元),1233516,1087811,923287,-3586,11343,
负债和所有者权益(或股东权益)总计(万元),2517567,2099196,1701661,77084,87229,		
  
