报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),1935820,1745738,1300363,1187514,1153870,974716,1032901,
结算备付金(万元),--,--,--,--,--,--,--,
拆出资金(万元),1093013,426949,100117,20000,42815,50000,--,
交易性金融资产(万元),171000,138156,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,82,--,
应收票据(万元),--,--,--,--,--,--,--,
应收账款(万元),--,--,--,--,--,--,--,
预付款项(万元),--,--,--,--,--,--,--,
应收保费(万元),--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,
应收利息(万元),117663,115944,90818,43046,28846,21895,13064,
应收股利(万元),--,--,--,--,--,--,--,
其他应收款(万元),--,--,--,--,--,--,--,
应收出口退税(万元), --,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,
买入返售金融资产(万元),715393,805238,--,17000,11000,75000,--,
存货(万元),--,--,--,--,--,--,--,
待摊费用(万元),--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,
其他流动资产(万元),--,--,--,--,--,--,--,
流动资产合计(万元),--,--,--,--,--,--,--,
发放贷款及垫款(万元),8375850,6944932,5980366,5005120,4090387,3576243,3103901,
可供出售金融资产(万元),1895612,2168194,2741870,1295895,216539,183220,127579,
持有至到期投资(万元),2905197,1802910,1019098,969377,572778,447894,194647,
长期应收款(万元),--,--,--,--,--,--,--,
长期股权投资(万元),72989,67491,53198,50356,45891,37260,37440,
其他长期投资(万元),--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,
固定资产原值(万元),215602,218223,129255,128989,--,85249,80337,
累计折旧(万元),61953,55146,51476,44620,--,30812,25813,
固定资产净值(万元),153649,163077,77779,84369,--,54437,54524,
固定资产减值准备(万元),--,--,--,--,--,--,--,
固定资产(万元),153649,163492,165440,155219,166271,54437,54524,
在建工程(万元),879,--,--,--,--,86146,57785,
工程物资(万元),--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,
无形资产(万元),13461,11960,6786,3879,845,162,123,
开发支出(万元),--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,
长期待摊费用(万元),--,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,
递延所得税资产(万元),101828,82329,66322,48153,42380,34304,28766,
