报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
货币资金(万元),21063,26845,1962,1822,1022,680,
结算备付金(万元),--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,
应收票据(万元),1608,2357,2053,1744,2147,1093,
应收账款(万元),4883,5097,3055,2422,3003,2527,
预付款项(万元),528,523,425,187,260,139,
应收保费(万元),--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,
其他应收款(万元),554,226,240,153,59,36,
应收出口退税(万元), --,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,
存货(万元),4226,3152,2487,1665,1939,1226,
待摊费用(万元),--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,
其他流动资产(万元),8952,12135,11179,10463,4302,1600,
流动资产合计(万元),41815,50336,21400,18455,12732,7302,
发放贷款及垫款(万元),--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,
长期股权投资(万元),7988,0,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,
投资性房地产(万元),--,0,--,--,--,--,
固定资产原值(万元),4836,2316,1873,--,--,--,
累计折旧(万元),1354,565,303,--,--,--,
固定资产净值(万元),3481,1751,1570,--,--,--,
固定资产减值准备(万元),33,10,--,--,--,--,
固定资产(万元),3448,1741,1570,647,782,666,
在建工程(万元),812,0,--,--,--,--,
工程物资(万元),--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,
无形资产(万元),1832,694,15,13,19,3,
开发支出(万元),--,--,--,--,--,--,
商誉(万元),1846,142,142,--,--,--,
长期待摊费用(万元),219,143,220,33,138,156,
股权分置流通权(万元),--,--,--,--,--,--,
递延所得税资产(万元),32,24,19,50,17,12,
其他非流动资产(万元),194,1122,670,--,--,--,
非流动资产合计(万元),16372,3866,2637,743,956,836,
资产总计(万元),58187,54202,24037,19198,13689,8138,
短期借款(万元),2100,0,300,--,300,5,
向中央银行借款(万元),--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,
应付票据(万元),868,1729,1364,855,997,407,
应付账款(万元),2826,1485,1014,547,847,553,
预收账款(万元),226,77,102,32,67,17,
卖出回购金融资产款(万元),--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,
应付职工薪酬(万元),775,462,397,183,218,73,
应交税费(万元),347,425,226,254,281,318,
应付利息(万元),3,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,
其他应付款(万元),432,489,84,69,21,14,
预提费用(万元),--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,
一年内到期的非流动负债(万元),23,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,
流动负债合计(万元),7602,4667,3486,1940,2731,1387,
长期借款(万元),--,0,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,
长期递延收益(万元),621,670,717,720,--,--,
递延所得税负债(万元),22,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,
非流动负债合计(万元),643,670,717,720,0,0,
负债合计(万元),8246,5337,4204,2660,2731,1387,
实收资本(或股本)(万元),8722,8722,6522,6522,1230,1230,
资本公积(万元),32150,32140,9382,9382,--,--,
减:库存股(万元),--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,
盈余公积(万元),1863,1306,597,46,615,615,
一般风险准备(万元),--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,
未分配利润(万元),7288,6467,2754,400,9113,4906,
拟分配现金股利(万元),--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,
归属于母公司股东权益合计(万元),50022,48634,19255,16350,10958,6751,
少数股东权益(万元),-81,231,579,188,--,--,
所有者权益(或股东权益)合计(万元),49941,48865,19834,16538,10958,6751,
负债和所有者权益(或股东权益)总计(万元),58187,54202,24037,19198,13689,8138,		
  
