报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,
货币资金(万元),461525,134070,284908,120171,34036,124329,123362,107827,170210,134141,89642,181272,201674,
结算备付金(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,8,9,10,4,20,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
应收票据(万元),--,--,--,--,--,--,--,--,--,0,--,80606,34259,
应收账款(万元),2745,2677,203,300,349,498,642,414,180,145,157,52751,14218,
预付款项(万元),3382,789,304,2875,592,396,1816,864,818,758,19618,31773,85956,
应收保费(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
应收股利(万元),352,--,--,--,--,--,--,--,--,0,--,--,0,
其他应收款(万元),3406,3784,3556,1709,1740,1084,2245,1975,4861,9049,5162,15359,13882,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,0,--,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
存货(万元),333715,462594,441924,401312,315623,169306,175490,158181,170978,91450,136766,231853,139196,
待摊费用(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
一年内到期的非流动资产(万元),--,--,56,--,--,--,--,--,--,0,--,12,0,
其他流动资产(万元),61099,48866,27999,6470,2359,33994,35598,28092,1006,4000,--,14029,6162,
流动资产合计(万元),866224,652780,758949,532838,354699,329606,339154,297360,348062,239555,251349,607675,495347,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
可供出售金融资产(万元),8985,9145,8145,5620,620,6205,6686,5872,6543,8305,4860,12846,5261,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,0,--,210,0,
长期应收款(万元),2,--,--,--,--,--,--,--,--,0,--,--,0,
长期股权投资(万元),4211,14246,12406,15645,6530,6743,6468,6887,7903,17442,20915,38309,25745,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
投资性房地产(万元),70835,61897,67555,53414,57894,57810,54830,53013,46490,41695,25480,26347,27796,
固定资产原值(万元),90658,100922,102282,33018,32986,13646,12976,17532,5413,4870,7527,652763,229618,
累计折旧(万元),7131,8158,6024,4654,3831,3133,2726,5026,3501,3147,3237,45052,22064,
固定资产净值(万元),83526,92764,96258,28364,29155,10513,10249,12506,1911,1723,4290,607711,207553,
固定资产减值准备(万元),--,--,--,--,--,--,0,--,--,0,0,0,0,
固定资产(万元),83526,92764,96258,28364,29155,10513,10249,12506,1911,1723,4290,607711,207553,
在建工程(万元),--,--,--,--,441,227,479,--,2,0,53,6378,405382,
工程物资(万元),--,--,--,--,--,--,--,--,--,0,--,5341,0,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
无形资产(万元),611,779,929,618,676,643,747,927,845,980,1120,35716,32987,
开发支出(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
商誉(万元),--,--,--,--,--,1057,1057,1057,1057,1057,1057,1495,1495,
长期待摊费用(万元),2401,3396,3704,1762,773,612,509,211,166,142,158,222,523,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
递延所得税资产(万元),52510,36859,24602,8113,6105,6173,6545,8395,4536,902,38,21,12,
其他非流动资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,280,
非流动资产合计(万元),223080,219087,213599,113537,102194,89983,87571,88868,69454,72246,57971,734597,707034,
资产总计(万元),1089304,871866,972548,646374,456893,419589,426724,386228,417516,311801,309320,1342272,1202381,
短期借款(万元),--,--,5000,10000,10000,10000,10000,--,6000,20000,35980,222184,200353,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
拆入资金(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,0,0,--,0,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
应付票据(万元),--,--,--,--,--,--,--,--,--,0,--,58198,89439,
应付账款(万元),34264,62502,68594,11780,7759,14911,19450,19603,21644,7025,7922,329667,196712,
