报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),135462,205858,509518,110556,2272,10957,23186,32657,32179,855,1694,2412,
结算备付金(万元),--,--,--,--,--,--,--,--,--,0,0,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,0,0,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,0,0,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,0,0,--,
应收票据(万元),44150,25103,27267,12832,33928,9811,18919,17971,19640,5478,2720,2666,
应收账款(万元),289326,211807,102718,108550,22718,18855,13470,11523,7118,6267,3780,1495,
预付款项(万元),18122,14678,8129,4292,1173,3301,9400,4577,2084,1425,980,750,
应收保费(万元),--,--,--,--,--,--,--,--,--,0,0,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,0,0,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,0,0,--,
应收利息(万元),325,1433,1563,--,--,55,152,229,122,0,0,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,0,0,--,
其他应收款(万元),6874,3230,4467,5912,353,361,395,759,187,256,260,233,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,0,0,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,0,0,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,0,0,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,0,0,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,0,0,--,
存货(万元),68429,56928,25836,27828,11582,11950,8311,7646,5034,6642,6657,4289,
待摊费用(万元),--,--,--,--,--,--,--,--,--,0,0,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,0,0,--,
一年内到期的非流动资产(万元),--,5222,--,--,7,--,--,--,--,0,0,--,
其他流动资产(万元),39312,170858,233606,522,376,--,--,--,--,0,0,--,
流动资产合计(万元),602000,695117,913104,270493,72409,55291,73834,75361,66364,20923,16091,11845,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,0,0,--,
可供出售金融资产(万元),50,50,50,50,--,--,--,--,--,0,0,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,0,0,--,
长期应收款(万元),28243,29137,--,--,--,--,--,--,--,0,0,--,
长期股权投资(万元),4177,4237,4098,3312,467,--,--,--,--,0,0,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,0,0,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,0,0,--,
固定资产原值(万元),277717,234356,177603,171300,67631,45671,34560,28709,23081,19606,14368,--,
累计折旧(万元),91890,79123,67433,57886,13608,10405,9046,7272,5292,3814,2579,--,
固定资产净值(万元),185827,155233,110170,113414,54022,35265,25514,21437,17789,15793,11789,--,
固定资产减值准备(万元),3057,1521,301,238,0,53,178,--,--,0,0,--,
固定资产(万元),182770,153712,109869,113176,54022,35212,25335,21437,17789,15793,11789,8305,
在建工程(万元),822304,665125,481452,243485,20550,32490,15136,4120,1763,216,1768,548,
工程物资(万元),211,678,146,122,126,182,555,663,109,0,0,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,0,0,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,0,0,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,0,0,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,0,0,--,
无形资产(万元),87493,78449,32449,25832,7026,7206,4665,4182,4036,2732,2810,2024,
开发支出(万元),--,--,--,--,--,--,--,--,--,0,0,--,
商誉(万元),169445,201676,193737,193871,--,--,--,--,--,0,0,--,
长期待摊费用(万元),1703,75,134,88,12,24,11,32,57,0,0,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,0,0,--,
递延所得税资产(万元),7339,3688,2338,2293,647,490,379,239,100,73,182,66,
其他非流动资产(万元),155388,158962,68785,30431,902,--,--,--,--,0,0,--,
非流动资产合计(万元),1459121,1295789,893060,612661,83752,75605,46082,30673,23854,18813,16549,10943,
资产总计(万元),2061121,1990905,1806164,883153,156161,130896,119916,106034,90217,39736,32639,22788,
短期借款(万元),328248,27150,8500,68405,45898,32655,23284,10000,6869,14560,10250,4900,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,0,0,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,0,0,--,
