报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
货币资金(万元),32879,27576,4663,5683,1695,1980,
结算备付金(万元),--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,
应收票据(万元),18495,11175,22407,6452,1164,--,
应收账款(万元),28255,25294,13916,13137,13074,8322,
预付款项(万元),630,530,20,601,908,5117,
应收保费(万元),--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,
其他应收款(万元),38,36,116,70,353,4075,
应收出口退税(万元), --,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,
存货(万元),29620,28832,22366,23003,15181,11970,
待摊费用(万元),--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,3,3,--,--,
其他流动资产(万元),119,539,5525,3488,4069,4735,
流动资产合计(万元),110036,93980,69016,52436,36445,36198,
发放贷款及垫款(万元),--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,20000,
长期应收款(万元),--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,
固定资产原值(万元),73222,69432,68687,--,--,--,
累计折旧(万元),14413,11605,9000,--,--,--,
固定资产净值(万元),58809,57827,59687,--,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,
固定资产(万元),58809,57827,59687,61214,62420,62319,
在建工程(万元),925,2204,41,311,325,488,
工程物资(万元),--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,
无形资产(万元),1648,1688,1732,1783,1829,1872,
开发支出(万元),--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,
长期待摊费用(万元),35,7,6,9,--,--,
股权分置流通权(万元),--,--,--,--,--,--,
递延所得税资产(万元),642,514,573,224,219,243,
其他非流动资产(万元),138,41,229,6459,5541,2372,
非流动资产合计(万元),62198,62281,62269,69999,70334,87295,
资产总计(万元),172234,156261,131285,122435,106779,123493,
短期借款(万元),--,--,--,100,3675,17825,
向中央银行借款(万元),--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,
应付票据(万元),8653,10500,1590,8176,3764,1885,
应付账款(万元),15286,13826,11002,7697,10953,8721,
预收账款(万元),1298,420,284,1077,550,54,
卖出回购金融资产款(万元),--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,
应付职工薪酬(万元),502,436,607,114,202,90,
应交税费(万元),1552,1348,1369,1062,351,474,
应付利息(万元),--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,
其他应付款(万元),33,53,53,247,294,1226,
预提费用(万元),--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,
流动负债合计(万元),27324,26582,14905,18474,19788,30274,
长期借款(万元),--,--,--,19152,24400,32000,
应付债券(万元),--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,
专项应付款(万元),--,--,--,134,134,160,
预计非流动负债(万元),--,--,--,--,--,--,
长期递延收益(万元),7862,7605,7591,7637,--,--,
递延所得税负债(万元),--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,7916,7979,
非流动负债合计(万元),8040,7770,7725,26923,32450,40139,
负债合计(万元),35364,34352,22630,45397,52239,70413,
实收资本(或股本)(万元),44595,44595,44595,41000,33200,33200,
资本公积(万元),56235,56235,55235,31370,21000,21000,
减:库存股(万元),--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,
盈余公积(万元),3597,2126,923,20,21,--,
一般风险准备(万元),--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,
未分配利润(万元),32442,18953,7902,4649,175,-1120,
拟分配现金股利(万元),--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,
归属于母公司股东权益合计(万元),136870,121909,108655,77039,54396,53080,
少数股东权益(万元),--,--,--,--,144,--,
所有者权益(或股东权益)合计(万元),136870,121909,108655,77039,54540,53080,
负债和所有者权益(或股东权益)总计(万元),172234,156261,131285,122435,106779,123493,		
  
