报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),25017,38425,14459,24394,12046,19799,27960,32750,43051,2935,1811,1048,
结算备付金(万元),--,--,--,--,--,--,--,--,--,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,0,0,0,
交易性金融资产(万元),--,--,--,--,--,--,0,--,2003,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,0,0,0,
应收票据(万元),19853,14964,18078,12867,12128,6185,3071,4115,1759,3502,672,453,
应收账款(万元),16025,18985,17301,12976,14625,13765,7578,6489,4264,4216,3091,3416,
预付款项(万元),2016,2151,1825,2134,2988,2566,215,1672,1011,134,22,203,
应收保费(万元),--,--,--,--,--,--,--,--,--,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,0,0,0,
应收利息(万元),--,--,--,--,--,38,81,--,41,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,0,0,0,
其他应收款(万元),1311,440,261,350,479,752,337,211,126,250,601,89,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,0,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,0,--,--,0,0,0,
存货(万元),32966,23964,22670,24467,19422,15617,11275,10431,7251,2856,2710,1648,
待摊费用(万元),--,--,--,--,--,--,--,--,--,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,0,0,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,0,0,0,
其他流动资产(万元),15182,4062,1845,862,--,--,--,--,--,0,0,0,
流动资产合计(万元),112370,102992,76440,78051,61688,58723,50517,55668,59506,13892,8908,6858,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,0,0,0,
可供出售金融资产(万元),--,--,--,--,--,--,0,--,--,0,0,0,
持有至到期投资(万元),--,--,--,--,--,--,0,--,--,0,0,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,0,0,0,
长期股权投资(万元),6173,5785,--,--,--,--,--,--,--,0,0,0,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,0,0,0,
投资性房地产(万元),--,--,--,--,--,--,0,--,--,0,0,0,
固定资产原值(万元),60240,62520,49850,41440,31825,29098,19291,15466,12638,9157,6404,2275,
累计折旧(万元),16119,16815,13941,11288,9520,7581,4057,2849,1839,1071,554,213,
固定资产净值(万元),44121,45705,35909,30152,22306,21517,15234,12617,10798,8086,5850,2062,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,0,0,0,
固定资产(万元),44121,45705,35909,30152,22306,21517,15234,12617,10798,8086,5850,2062,
在建工程(万元),16323,11504,19617,17610,11362,2581,5909,5037,2784,702,60,1014,
工程物资(万元),402,395,535,495,138,78,46,81,152,52,0,0,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,0,0,0,
生产性生物资产(万元),--,--,--,--,--,--,0,--,--,0,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,0,0,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,0,0,0,
无形资产(万元),7358,7254,7696,4078,3390,2547,2053,2141,1240,1266,450,460,
开发支出(万元),78,--,--,--,--,--,--,--,--,0,0,0,
商誉(万元),287,287,989,989,989,989,702,702,--,0,0,0,
长期待摊费用(万元),274,245,158,181,--,12,--,2,10,0,0,0,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,0,0,0,
递延所得税资产(万元),863,1114,944,571,340,265,184,118,102,43,101,91,
其他非流动资产(万元),2152,2629,2060,5121,2481,2300,--,--,--,0,0,0,
非流动资产合计(万元),78032,74918,67908,59196,41006,30289,24128,20698,15086,10150,6462,3627,
资产总计(万元),190402,177910,144348,137248,102693,89013,74645,76366,74592,24042,15370,10485,
短期借款(万元),14000,1000,12700,31200,2500,--,--,400,--,3500,1700,0,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,0,0,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,0,0,0,
拆入资金(万元),--,--,--,--,--,--,--,--,--,0,0,0,
交易性金融负债(万元),--,--,--,--,--,--,0,--,--,0,0,0,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,0,0,0,
应付票据(万元),498,363,1797,1,2200,2500,--,96,--,290,80,200,
应付账款(万元),4386,6341,9915,3930,3346,4750,1715,1882,1268,1979,711,1461,
预收账款(万元),800,2296,1774,371,728,254,198,169,113,18,36,58,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,0,0,0,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,0,0,0,
应付职工薪酬(万元),1697,1128,1095,1097,1055,416,26,74,--,0,0,0,
应交税费(万元),981,1988,1326,269,446,-251,-1759,-401,-751,200,-254,403,
应付利息(万元),22,1,17,46,--,--,--,--,--,0,0,0,
应付股利(万元),--,--,--,--,--,--,--,--,--,0,0,831,
其他应交款(万元),--,--,--,--,--,--,--,--,--,0,0,0,
应付保证金(万元),--,--,--,--,--,--,--,--,--,0,0,0,
内部应付款(万元),--,--,--,--,--,--,--,--,--,0,0,0,
其他应付款(万元),3797,7645,8690,2921,2617,1036,703,1069,1305,304,74,599,
预提费用(万元),--,--,--,--,--,--,--,--,--,0,0,0,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,0,0,0,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,0,0,0,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,0,0,0,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,0,0,0,
