报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
货币资金(万元),82958,93698,29229,40655,63245,23155,15281,15358,18610,7542,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,
应收票据(万元),49029,39528,33059,30004,15309,15278,10244,12766,8091,4140,
应收账款(万元),153201,181039,93355,61778,38603,44388,38153,26191,13462,17969,
预付款项(万元),2008,4535,2369,2042,3039,3596,2390,2938,1766,1174,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,140,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),26739,6141,6926,10438,1581,935,820,728,743,874,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,
存货(万元),79162,66375,38551,40500,34304,25242,18669,29166,23980,16842,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),5051,20133,16367,27249,--,--,--,--,--,--,
流动资产合计(万元),398148,411588,219856,212665,156082,112594,85557,87148,66653,48540,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),365,365,365,365,365,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,365,365,365,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),92277,83856,55772,43552,29442,27436,25833,--,--,--,
累计折旧(万元),34725,27269,16248,12724,10540,8398,6355,--,--,--,
固定资产净值(万元),57552,56587,39523,30829,18902,19038,19477,--,--,--,
固定资产减值准备(万元),2915,--,--,--,--,--,--,--,--,--,
固定资产(万元),54637,56587,39523,30829,18902,19038,19477,19533,11838,7423,
在建工程(万元),5618,3534,2077,3976,2530,525,85,289,3043,1587,
工程物资(万元),--,87,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,
无形资产(万元),7649,11720,3655,3786,3439,2901,2902,2929,2554,658,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,227149,--,--,--,--,--,--,--,--,
长期待摊费用(万元),6120,5348,2221,1193,715,728,752,325,355,243,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),1422,1825,836,1023,868,733,442,710,698,561,
其他非流动资产(万元),688,12560,--,--,--,--,--,--,--,--,
非流动资产合计(万元),76500,319174,48677,41173,26821,24289,24024,24150,18488,10472,
资产总计(万元),474648,730762,268532,253838,182902,136884,109581,111298,85141,59012,
短期借款(万元),37020,30700,19000,31000,14500,25200,22100,11610,15452,7171,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,
应付票据(万元),51950,48900,31699,30452,16327,15089,10131,12264,3276,2548,
应付账款(万元),122476,99991,48556,48216,35448,28492,21568,20936,19050,14408,
预收账款(万元),7613,4825,2011,3549,1394,1604,1440,1807,1815,3524,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),16188,14830,12607,10676,8213,5527,4427,4389,4972,3607,
应交税费(万元),6108,14428,3174,969,-650,2488,1348,1779,1224,680,
应付利息(万元),47,36,20,38,34,49,46,42,41,22,
应付股利(万元),197,70,101,87,--,4086,--,11818,710,340,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),7648,114733,8381,11584,2155,1839,1847,1641,2244,1538,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),1,303,--,--,6000,--,6500,1125,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),249248,328815,125550,136570,83421,84373,69408,67411,48785,33837,
长期借款(万元),--,--,--,--,--,6000,--,11000,6125,3000,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,600,600,600,--,--,--,
预计非流动负债(万元),47242,609,631,597,1226,1187,1366,2110,1897,1267,
长期递延收益(万元),3215,3303,3610,560,460,--,--,--,--,--,
递延所得税负债(万元),153,1400,139,85,14,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,140,520,1838,1011,1395,
非流动负债合计(万元),50609,5312,4380,1242,2300,7927,2486,14948,9033,5662,
负债合计(万元),299857,334127,129929,137812,85722,92301,71893,82358,57818,39499,
实收资本(或股本)(万元),99328,89568,73838,29535,28891,21661,21661,21661,10000,8000,
资本公积(万元),317639,220933,2791,47727,39019,1295,1295,1295,1933,3622,
减:库存股(万元),--,1522,3887,7902,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),10589,10589,8407,6760,5498,4682,3606,2711,1021,196,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),-257385,69604,51081,34640,21949,15167,9310,2094,12569,6324,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,3,2,--,--,--,
归属于母公司股东权益合计(万元),170173,389166,132223,110751,95353,42809,35874,27762,25523,18143,
