报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),58249,24618,48941,42825,17169,15033,25613,36735,87093,9897,7190,2457,
结算备付金(万元),--,--,--,--,--,--,--,--,--,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,0,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,0,0,16,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,0,0,0,
应收票据(万元),1706,2796,3359,2247,2994,3031,2540,3053,1397,933,230,0,
应收账款(万元),16515,21298,23808,22683,20242,32913,24412,18316,10062,7637,7978,7227,
预付款项(万元),5050,6823,9227,6299,6020,6249,5588,6787,4019,1608,785,1532,
应收保费(万元),--,--,--,--,--,--,--,--,--,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,0,0,0,
应收利息(万元),--,--,--,--,--,--,--,--,18,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,0,0,0,
其他应收款(万元),31722,35551,916,701,1077,1589,1197,867,223,836,338,361,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,0,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,0,0,0,
存货(万元),14783,17796,19923,25315,23976,25834,27313,12142,11119,5297,4940,5458,
待摊费用(万元),--,--,--,--,--,--,--,--,--,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,0,0,0,
一年内到期的非流动资产(万元),--,166,--,--,--,--,--,--,--,0,0,0,
其他流动资产(万元),2984,2717,2773,9619,3858,--,--,--,--,0,0,0,
流动资产合计(万元),131009,111764,108948,109689,75336,84649,86663,77901,113931,26207,21461,17050,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,0,0,0,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,0,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,0,0,0,
长期应收款(万元),6257,6634,6180,4873,4670,--,--,--,--,0,0,0,
长期股权投资(万元),209,--,--,6,7,--,--,--,--,0,0,0,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,0,0,0,
投资性房地产(万元),271,278,310,348,387,426,464,503,539,0,0,0,
固定资产原值(万元),260421,258943,244680,231917,203100,178224,138696,57950,57401,0,0,0,
累计折旧(万元),97463,88402,75555,62610,48084,33938,21309,14115,16992,0,0,0,
固定资产净值(万元),162958,170541,169125,169307,155016,144286,117387,43835,40409,0,0,0,
固定资产减值准备(万元),14294,--,--,--,--,--,--,--,315,0,0,0,
固定资产(万元),149399,170541,169125,169307,155016,144286,117387,43835,40093,29919,19846,17085,
在建工程(万元),8568,6009,9050,10962,15121,19801,18497,48964,8670,4398,844,953,
工程物资(万元),922,932,--,--,--,--,2891,--,--,0,0,0,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,0,0,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,0,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,0,0,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,0,0,0,
无形资产(万元),8731,10534,10971,10692,7518,5520,4911,3290,1895,4717,3759,2813,
开发支出(万元),--,--,--,--,--,2146,1840,291,--,0,0,0,
商誉(万元),22967,80270,80270,80358,--,--,--,--,--,0,0,0,
长期待摊费用(万元),1791,1011,1154,1346,1427,1589,--,--,--,0,0,0,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,0,0,0,
递延所得税资产(万元),9707,4310,4440,4204,1633,444,500,392,357,221,243,215,
其他非流动资产(万元),12855,10956,14566,11566,--,--,--,--,--,0,0,0,
非流动资产合计(万元),221678,291476,296067,293662,185781,174212,146491,97275,51553,39255,24692,21066,
资产总计(万元),352687,403240,405015,403351,261116,258861,233155,175176,165484,65462,46153,38117,
短期借款(万元),34479,49138,43312,47507,49913,62879,49099,25479,18150,12780,12795,11345,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,0,0,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,0,0,0,
拆入资金(万元),--,--,--,--,--,--,--,--,--,0,0,0,
交易性金融负债(万元),--,--,--,--,--,--,0,--,--,0,0,0,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,0,0,0,
应付票据(万元),32450,34604,38346,32403,13659,29953,29528,3000,8654,1600,2150,0,
应付账款(万元),21679,23741,26134,28253,23060,26689,26029,11735,6549,7000,4849,6842,
预收账款(万元),6862,4615,3569,3045,2221,2907,2532,2512,2513,3371,2808,4477,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,0,0,0,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,0,0,0,
应付职工薪酬(万元),680,759,679,599,342,234,404,459,515,547,511,631,
