报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),48653,58933,52752,65925,25838,23580,15920,6330,
结算备付金(万元),--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,
交易性金融资产(万元),7286,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,
应收票据(万元),4153,1795,663,962,--,92,25,--,
应收账款(万元),1580,2182,2271,2065,2401,2332,1724,1703,
预付款项(万元),2454,1778,876,1101,2651,3279,1457,1989,
应收保费(万元),--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,
其他应收款(万元),417,227,519,360,675,601,297,34,
应收出口退税(万元), --,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,
存货(万元),14530,11998,11762,12343,11422,12517,10594,10823,
待摊费用(万元),--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,
其他流动资产(万元),802,5158,20062,259,289,--,1433,270,
流动资产合计(万元),79876,82070,88905,83015,43276,42401,31449,21148,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,
可供出售金融资产(万元),3320,3320,320,320,320,320,320,320,
持有至到期投资(万元),--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,
长期股权投资(万元),2475,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,
固定资产原值(万元),6502,5717,5537,5568,5395,5106,--,--,
累计折旧(万元),4406,4146,3985,3778,3421,3158,--,--,
固定资产净值(万元),2096,1571,1552,1790,1974,1947,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,
固定资产(万元),2096,1571,1552,1790,1974,1947,2051,1991,
在建工程(万元),16465,7086,3857,2355,398,110,101,58,
工程物资(万元),--,--,0,0,6,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,
无形资产(万元),3093,3153,3260,3068,3113,2647,2675,2727,
开发支出(万元),--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,
长期待摊费用(万元),--,16,29,32,51,45,56,76,
股权分置流通权(万元),--,--,--,--,--,--,--,--,
递延所得税资产(万元),275,208,588,434,418,373,318,436,
其他非流动资产(万元),4921,1126,963,--,--,--,--,--,
非流动资产合计(万元),32644,16481,10567,7998,6281,5444,5521,5608,
资产总计(万元),112520,98551,99472,91013,49556,47845,36970,26756,
短期借款(万元),51,--,--,--,--,3000,2550,3550,
向中央银行借款(万元),--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,
应付票据(万元),162,1571,--,402,1431,2828,--,--,
应付账款(万元),1201,1005,1180,691,614,280,410,263,
预收账款(万元),6381,5101,3695,2410,2137,2348,2754,2200,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,
应付职工薪酬(万元),3906,2426,2249,1735,1460,1194,1033,973,
应交税费(万元),335,596,498,358,119,317,237,2290,
应付利息(万元),--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,
其他应付款(万元),3951,988,1792,1855,2162,3944,3854,2875,
预提费用(万元),--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,
流动负债合计(万元),15989,11686,9415,7451,7923,13910,10839,12151,
长期借款(万元),--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,
长期递延收益(万元),315,315,385,395,340,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,
其他非流动负债(万元),1385,929,81,--,--,--,--,--,
非流动负债合计(万元),1700,1244,466,395,340,0,0,0,
负债合计(万元),17688,12930,9881,7846,8263,13910,10839,12151,
实收资本(或股本)(万元),21932,7500,7500,7500,6000,6000,6000,6000,
资本公积(万元),22259,33064,33064,33064,72,72,72,72,
减:库存股(万元),2875,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,
盈余公积(万元),9051,6780,6780,4995,2576,2378,1825,1262,
一般风险准备(万元),--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,
未分配利润(万元),44465,38277,42248,37608,32646,25486,18234,7272,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),94832,85621,89591,83167,41293,33935,26131,14606,
少数股东权益(万元),--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),94832,85621,89591,83167,41293,33935,26131,14606,
负债和所有者权益(或股东权益)总计(万元),112520,98551,99472,91013,49556,47845,36970,26756,		
  
