报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
货币资金(万元),5529,6756,8793,6684,6509,4532,8209,6019,11337,3290,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,60,--,--,--,--,--,47,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,
应收票据(万元),89,--,89,169,307,236,551,202,3,--,
应收账款(万元),13812,12882,11758,13737,10697,8339,6142,6105,6661,2705,
预付款项(万元),220,124,109,118,270,81,638,2547,1659,79,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),1199,639,711,3938,661,1048,1146,630,835,379,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,
存货(万元),18321,23297,23005,14662,10022,9805,8061,6360,6121,3577,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),1026,576,511,590,484,--,--,--,--,1809,
流动资产合计(万元),40195,44335,44975,39897,28950,24041,24746,21910,26615,11840,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),280,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),4939,7526,6875,6448,5935,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),61449,59520,57895,45471,39360,32424,13203,7882,6512,--,
累计折旧(万元),16857,14743,12290,9714,6881,5426,3923,2949,1923,--,
固定资产净值(万元),44592,44776,45606,35757,32479,26998,9280,4933,4588,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,
固定资产(万元),44592,44776,45606,35757,32479,26998,9280,4933,4588,4339,
在建工程(万元),1528,1682,1415,8537,7171,2691,12349,5103,48,18,
工程物资(万元),223,197,129,165,184,106,40,42,25,10,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,
无形资产(万元),5337,5499,5663,5758,5861,6240,6330,6468,5119,459,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,
商誉(万元),1580,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),260,--,--,255,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),99,60,55,80,50,39,29,28,31,3,
其他非流动资产(万元),82,132,188,1308,--,--,--,--,--,--,
非流动资产合计(万元),58920,59873,59930,58308,51679,36073,28027,16575,9812,4828,
资产总计(万元),99115,104207,104905,98205,80629,60114,52773,38484,36427,16668,
短期借款(万元),12034,4764,10773,11218,2980,14500,12800,5000,7544,600,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),920,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,
应付票据(万元),5880,15257,9104,9144,3618,--,300,300,--,517,
应付账款(万元),15112,14036,14478,9627,10022,9367,7506,8222,9142,4211,
预收账款(万元),3484,2441,3851,351,529,230,506,374,394,600,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),1308,1208,1416,535,421,391,362,312,415,155,
应交税费(万元),80,45,33,80,41,-510,-900,-581,-318,-430,
应付利息(万元),2,--,--,4,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),1472,444,361,865,30,32,67,57,13,--,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),40291,38195,40017,31823,17641,24010,20641,13685,17189,5654,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),601,624,738,852,966,1072,1140,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,7,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),601,624,738,852,966,1072,1140,7,0,0,
