报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,
货币资金(万元),15966,17529,13023,10732,11547,
结算备付金(万元),--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,
应收票据(万元),983,--,--,--,662,
应收账款(万元),14665,--,--,--,12422,
预付款项(万元),2058,1759,1729,2216,3833,
应收保费(万元),--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,
应收利息(万元),--,--,--,--,--,
应收股利(万元),--,--,--,--,--,
其他应收款(万元),2262,--,--,--,2214,
应收出口退税(万元), --,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,
存货(万元),9857,8733,7770,7101,8286,
待摊费用(万元),--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,
其他流动资产(万元),258,163,24,129,538,
流动资产合计(万元),46049,43922,40657,38854,39502,
发放贷款及垫款(万元),--,--,--,--,--,
可供出售金融资产(万元),2274,2274,2274,2195,108,
持有至到期投资(万元),--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,
固定资产原值(万元),43898,40210,39292,39164,--,
累计折旧(万元),21869,18904,16215,14133,--,
固定资产净值(万元),22029,21307,23077,25030,--,
固定资产减值准备(万元),25,72,125,567,--,
固定资产(万元),22004,21235,22951,24463,25857,
在建工程(万元),14751,11600,8187,6970,5988,
工程物资(万元),--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,
油气资产(万元),--,--,--,--,--,
无形资产(万元),7634,7551,7012,8087,6465,
开发支出(万元),--,--,--,--,--,
商誉(万元),990,990,990,990,990,
长期待摊费用(万元),--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,
递延所得税资产(万元),830,783,721,604,569,
其他非流动资产(万元),--,--,--,--,--,
非流动资产合计(万元),48483,44432,42136,43309,39977,
资产总计(万元),94532,88355,82792,82163,79479,
短期借款(万元),10500,7500,1500,6500,9000,
向中央银行借款(万元),--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,
应付票据(万元),64,--,--,--,1037,
应付账款(万元),6704,--,--,--,4628,
预收账款(万元),487,609,458,685,416,
卖出回购金融资产款(万元),--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,
应付职工薪酬(万元),4029,4138,4539,3306,2485,
应交税费(万元),1095,1211,1396,1000,1118,
应付利息(万元),--,--,--,--,--,
应付股利(万元),--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,
其他应付款(万元),2377,--,--,--,3104,
预提费用(万元),--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,
递延收益(万元),--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,1500,1500,1000,
其他流动负债(万元),--,--,--,--,--,
流动负债合计(万元),25255,22655,20157,22074,22788,
长期借款(万元),--,--,--,1500,3000,
应付债券(万元),--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,
专项应付款(万元),168,300,300,--,--,
预计非流动负债(万元),--,--,--,--,--,
长期递延收益(万元),5971,6147,6538,6652,7065,
递延所得税负债(万元),--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,
非流动负债合计(万元),6139,6447,6838,8152,10065,
负债合计(万元),31394,29102,26996,30227,32853,
实收资本(或股本)(万元),11600,11600,11600,11600,11600,
资本公积(万元),60,60,46,46,--,
减:库存股(万元),--,--,--,--,--,
专项储备(万元),--,--,--,--,--,
盈余公积(万元),3418,2835,2165,1641,1141,
一般风险准备(万元),--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,
未分配利润(万元),41886,39930,37838,35107,30681,
拟分配现金股利(万元),--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,
归属于母公司股东权益合计(万元),56969,54426,51649,48394,43421,
少数股东权益(万元),6168,4827,4148,3542,3204,
所有者权益(或股东权益)合计(万元),63138,59253,55797,51936,46626,
负债和所有者权益(或股东权益)总计(万元),94532,88355,82792,82163,79479,		
  
