报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),21015,42023,54793,21961,12786,9376,5672,3104,
结算备付金(万元),--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,
应收票据(万元),--,--,--,--,--,--,--,--,
应收账款(万元),8727,7073,8427,7262,7217,6433,6059,3271,
预付款项(万元),1801,628,278,800,857,306,338,619,
应收保费(万元),--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,
其他应收款(万元),1349,764,559,510,691,630,495,1253,
应收出口退税(万元), --,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,
存货(万元),18807,21615,15529,12403,10538,7409,5973,6607,
待摊费用(万元),--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,
其他流动资产(万元),45148,30023,187,--,48,--,--,--,
流动资产合计(万元),96848,102126,79772,42937,32137,24154,18537,14855,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,
长期股权投资(万元),2995,--,--,--,--,--,146,146,
其他长期投资(万元),--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,
固定资产原值(万元),6832,5293,5047,4919,4675,4292,2484,332,
累计折旧(万元),1818,1409,1144,856,595,317,138,70,
固定资产净值(万元),5014,3884,3902,4062,4080,3974,2346,262,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,
固定资产(万元),5014,3884,3902,4062,4080,3974,2346,262,
在建工程(万元),3168,--,--,--,186,2,1463,1766,
工程物资(万元),--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,
无形资产(万元),3253,3335,3422,3518,3608,3667,3716,3798,
开发支出(万元),--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,
长期待摊费用(万元),284,59,21,9,--,2,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,
递延所得税资产(万元),424,445,343,263,190,113,77,45,
其他非流动资产(万元),--,--,--,--,--,--,--,795,
非流动资产合计(万元),15137,7723,7688,7852,8063,7759,7749,6812,
资产总计(万元),111986,109848,87461,50789,40200,31913,26286,21667,
短期借款(万元),--,--,--,--,--,--,728,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,
应付票据(万元),6354,11374,8753,5565,3239,3097,3370,1000,
应付账款(万元),5635,2517,2772,2058,3124,2382,905,1406,
预收账款(万元),24679,35480,22986,15800,10960,7113,5719,6549,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,
应付职工薪酬(万元),2860,2756,1830,1319,1087,779,548,384,
应交税费(万元),1717,586,423,537,433,924,848,570,
应付利息(万元),--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,
其他应付款(万元),999,1170,1,0,0,0,3,2488,
预提费用(万元),--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,180,--,
流动负债合计(万元),42244,53883,36765,25281,18843,14296,12300,12397,
长期借款(万元),--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,
长期递延收益(万元),120,51,53,137,207,118,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,60,--,
非流动负债合计(万元),120,51,53,137,207,118,60,0,
负债合计(万元),42364,53934,36818,25417,19050,14414,12360,12397,
实收资本(或股本)(万元),12106,6725,6667,5000,5000,5000,5000,744,
资本公积(万元),22777,28076,26361,7660,7660,7660,7660,4056,
减:库存股(万元),668,1170,--,--,--,--,--,--,
专项储备(万元),205,97,--,--,--,--,--,--,
盈余公积(万元),4024,2795,1944,1400,920,531,162,481,
一般风险准备(万元),--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,
未分配利润(万元),29011,19391,15671,11311,7570,4308,1103,4024,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),67455,55915,50643,25372,21150,17499,13925,9305,
少数股东权益(万元),2166,--,--,--,--,--,--,-36,
所有者权益(或股东权益)合计(万元),69621,55915,50643,25372,21150,17499,13925,9269,
负债和所有者权益(或股东权益)总计(万元),111986,109848,87461,50789,40200,31913,26286,21667,		
  
