报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),40128,30397,42526,27187,67694,29207,62347,24987,45915,6282,2849,6000,
结算备付金(万元),--,--,--,--,--,--,0,--,--,0,0,--,
拆出资金(万元),--,--,--,--,--,--,0,--,--,0,0,--,
交易性金融资产(万元),--,--,--,--,--,0,0,--,--,0,0,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,0,0,--,
应收票据(万元),10259,11545,5351,2574,2822,5280,4041,2471,724,604,242,94,
应收账款(万元),50883,58054,46238,24929,23714,24909,15466,10896,6476,5596,4807,3527,
预付款项(万元),21122,21566,17184,16264,9007,6977,4307,4961,3619,355,384,33,
应收保费(万元),--,--,--,--,--,--,0,--,--,0,0,--,
应收分保账款(万元),--,--,--,--,--,--,0,--,--,0,0,--,
应收分保合同准备金(万元),--,--,--,--,--,--,0,--,--,0,0,--,
应收利息(万元),--,--,--,53,182,51,0,65,206,0,0,--,
应收股利(万元),--,--,--,--,--,0,0,--,--,0,0,--,
其他应收款(万元),72796,6863,2191,1834,1552,451,269,288,50,214,338,203,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,0,0,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,0,0,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,0,0,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,0,0,--,
买入返售金融资产(万元),--,--,--,--,--,--,0,--,--,0,0,--,
存货(万元),249951,299655,290099,310921,144823,58022,34597,31879,11661,4153,2808,2646,
待摊费用(万元),--,--,--,--,--,--,--,--,--,0,0,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,0,0,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,0,--,--,0,0,--,
其他流动资产(万元),6897,4781,523,1820,28408,1090,1159,2586,1772,0,0,--,
流动资产合计(万元),452036,432861,404112,385582,278203,125987,122186,78134,70424,17205,11427,12502,
发放贷款及垫款(万元),--,--,--,--,--,--,0,--,--,0,0,--,
可供出售金融资产(万元),9687,387,287,287,287,239,239,217,--,0,0,--,
持有至到期投资(万元),1,1,1,1,1,1,1,1,--,0,0,--,
长期应收款(万元),--,--,--,--,--,0,0,--,--,0,0,--,
长期股权投资(万元),33569,34000,--,0,--,100,100,100,--,0,0,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,0,0,--,
投资性房地产(万元),4619,2444,2414,2481,2559,--,0,--,--,0,0,--,
固定资产原值(万元),256998,215458,188596,93771,86079,86668,66186,28451,16457,10817,7817,7374,
累计折旧(万元),33414,26021,20163,16552,13484,10298,7973,6940,2161,1547,1184,682,
固定资产净值(万元),223584,189437,168433,77219,72595,76370,58214,21511,14296,9269,6633,6692,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,0,0,--,
固定资产(万元),223584,189437,168433,77219,72595,76370,58214,21511,14296,9269,6633,6692,
在建工程(万元),38808,70491,26584,36587,11472,1441,6636,15458,11004,4700,4343,2651,
工程物资(万元),--,--,--,--,--,0,0,--,--,39,436,--,
固定资产清理(万元),--,--,--,--,--,0,0,--,--,0,0,--,
生产性生物资产(万元),702,147,--,--,--,0,0,--,--,0,0,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,0,0,--,
油气资产(万元),--,--,--,--,--,0,0,--,--,0,0,--,
无形资产(万元),28513,31184,31695,32541,33439,9126,10321,9184,3235,897,713,599,
开发支出(万元),2582,1276,--,--,--,0,0,--,--,0,0,--,
商誉(万元),46654,46654,44508,44508,44508,13019,13019,13019,--,0,0,--,
长期待摊费用(万元),991,1423,1807,2114,1747,0,0,--,--,0,0,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,0,0,--,
递延所得税资产(万元),3260,1988,1919,1430,1305,682,501,366,319,446,647,151,
其他非流动资产(万元),22506,3206,6159,4136,3215,28609,6515,1400,--,0,0,--,
非流动资产合计(万元),415475,382636,283806,201304,171128,129588,95545,61257,28854,15352,12772,10093,
资产总计(万元),867511,815498,687919,586886,449331,255575,217731,139391,99278,32556,24199,22595,
短期借款(万元),131815,133000,49800,55000,14000,25400,6158,26720,--,4084,1950,4020,
向中央银行借款(万元),--,--,--,--,--,--,0,--,--,0,0,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,0,--,--,0,0,--,
拆入资金(万元),--,--,--,--,--,--,0,--,--,0,0,--,
交易性金融负债(万元),--,--,--,--,--,0,0,--,--,0,0,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,0,0,--,
应付票据(万元),20211,8960,6928,--,--,0,0,--,--,0,0,--,
应付账款(万元),41198,28372,24113,45676,29375,6718,3904,2736,1156,2214,1498,4697,
预收账款(万元),6127,6577,10651,4345,4618,3141,1530,976,540,326,290,136,
卖出回购金融资产款(万元),--,--,--,--,--,--,0,--,--,0,0,--,
应付手续费及佣金(万元),--,--,--,--,--,--,0,--,--,0,0,--,
应付职工薪酬(万元),446,375,426,405,145,49,48,4,74,65,65,8,
应交税费(万元),6584,6729,4783,2641,1853,1390,1115,373,308,536,368,421,
应付利息(万元),4109,4152,4109,--,--,0,0,--,--,0,0,--,
应付股利(万元),--,--,--,667,199,0,0,--,--,0,0,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,0,0,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,0,0,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,0,0,--,
其他应付款(万元),2606,2863,3712,12407,4798,4320,5200,7102,3,2,6,43,
预提费用(万元),--,--,--,--,--,--,--,--,--,0,0,--,
预计流动负债(万元),--,--,--,--,--,0,0,--,--,0,0,--,
应付分保账款(万元),--,--,--,--,--,--,0,--,--,0,0,--,
保险合同准备金(万元),--,--,--,--,--,--,0,--,--,0,0,--,
代理买卖证券款(万元),--,--,--,--,--,--,0,--,--,0,0,--,
代理承销证券款(万元),--,--,--,--,--,--,0,--,--,0,0,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,0,0,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,0,0,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,0,0,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,0,0,--,
一年内到期的非流动负债(万元),11600,4000,--,1800,1800,1800,0,41,--,0,0,--,
其他流动负债(万元),--,--,--,--,--,0,0,--,--,0,0,--,
流动负债合计(万元),224695,195028,104522,122941,56788,42817,17955,37952,2081,7227,4177,9325,
长期借款(万元),7700,13000,4000,700,2500,7300,7000,--,--,3211,2800,--,
应付债券(万元),89687,89548,89416,--,--,0,0,--,--,0,0,--,
长期应付款(万元),7397,10850,10850,10851,10851,351,353,448,--,0,0,--,
专项应付款(万元),--,--,--,--,--,0,0,--,--,0,0,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,0,0,--,
长期递延收益(万元),4736,3892,4269,597,774,--,--,--,--,0,0,--,
递延所得税负债(万元),1433,502,649,802,963,0,0,--,--,0,0,--,
其他非流动负债(万元),--,--,--,--,--,951,1093,--,--,0,0,--,
非流动负债合计(万元),110953,117792,109183,12949,15088,8602,8446,448,0,3211,2800,--,
负债合计(万元),335648,312820,213705,135890,71876,51419,26401,38399,2081,10438,6977,9325,
实收资本(或股本)(万元),76677,76896,77106,77207,72136,27800,13900,10000,10000,7500,7500,7500,
资本公积(万元),293453,294656,294696,295564,243117,131168,142288,69492,69492,2559,2563,2563,
减:库存股(万元),--,1422,2816,3408,--,--,0,--,--,0,0,--,
专项储备(万元),--,--,--,--,--,--,0,--,--,0,0,--,
盈余公积(万元),9342,7344,6176,5229,4399,3834,3066,2288,1354,1011,619,322,
一般风险准备(万元),--,--,--,--,--,--,0,--,--,0,0,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,0,0,--,
未分配利润(万元),138920,113829,88425,66971,50678,34697,25859,17832,16350,11048,6052,2520,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,0,0,--,
外币报表折算差额(万元),--,--,--,--,--,--,0,--,--,0,0,--,
归属于母公司股东权益合计(万元),518745,491287,463985,441614,370330,197499,185113,99612,97197,22118,16734,12905,
少数股东权益(万元),13118,11392,10228,9382,7125,6657,6217,1380,--,0,488,366,
所有者权益(或股东权益)合计(万元),531863,502678,474213,450996,377455,204156,191330,100992,97197,22118,17222,13271,
负债和所有者权益(或股东权益)总计(万元),867511,815498,687919,586886,449331,255575,217731,139391,99278,32556,24199,22595,		
  
