报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
货币资金(万元),133427,121913,27256,19894,1827,1334,
结算备付金(万元),--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,
应收票据(万元),20564,17785,12115,4812,1254,91,
应收账款(万元),97780,76355,48008,32479,16327,9490,
预付款项(万元),14891,3838,2223,340,478,272,
应收保费(万元),--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,1,
应收股利(万元),--,--,--,--,--,--,
其他应收款(万元),1080,1605,473,640,379,612,
应收出口退税(万元), --,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,
存货(万元),190679,118938,63718,38004,17235,9968,
待摊费用(万元),--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,36,--,2,
其他流动资产(万元),13355,10864,1137,3054,2685,5687,
流动资产合计(万元),471776,351298,154931,99259,40187,27457,
发放贷款及垫款(万元),--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,
长期应收款(万元),798,--,--,--,--,--,
长期股权投资(万元),100,9626,4898,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,
固定资产原值(万元),78480,57709,20815,10861,5787,--,
累计折旧(万元),10447,5827,2561,1427,664,--,
固定资产净值(万元),68034,51882,18254,9434,5123,--,
固定资产减值准备(万元),--,--,--,--,--,--,
固定资产(万元),68034,51882,18254,9434,5123,4607,
在建工程(万元),78413,10105,8751,1431,3752,1547,
工程物资(万元),1181,113,84,42,42,207,
固定资产清理(万元),--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,
无形资产(万元),22000,5420,5357,1027,1066,814,
开发支出(万元),--,--,--,--,--,--,
商誉(万元),8690,180,180,180,180,78,
长期待摊费用(万元),1048,1096,629,393,474,319,
股权分置流通权(万元),--,--,--,--,--,--,
递延所得税资产(万元),5192,1733,1043,500,269,207,
其他非流动资产(万元),8815,2437,560,318,485,174,
非流动资产合计(万元),194270,82589,39756,13326,11391,7952,
资产总计(万元),666046,433888,194687,112585,51577,35409,
短期借款(万元),41750,995,2147,1615,1995,1000,
向中央银行借款(万元),--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,
应付票据(万元),36497,14765,2966,1350,280,1741,
应付账款(万元),90986,71325,57937,31940,14340,10325,
预收账款(万元),70267,36262,20631,7819,6356,3995,
卖出回购金融资产款(万元),--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,
应付职工薪酬(万元),6513,5643,3766,2127,907,475,
应交税费(万元),2661,3805,3367,2310,837,948,
应付利息(万元),1179,703,4,5,5,--,
应付股利(万元),--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,
其他应付款(万元),24120,8363,22,667,3441,890,
预提费用(万元),--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,
一年内到期的非流动负债(万元),16236,267,--,--,--,--,
其他流动负债(万元),1364,657,544,250,159,380,
流动负债合计(万元),291574,142785,91385,48084,28321,19754,
长期借款(万元),28007,15045,2805,--,--,--,
应付债券(万元),22651,19311,--,--,--,--,
长期应付款(万元),7716,178,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,
长期递延收益(万元),2429,1252,750,150,--,8,
递延所得税负债(万元),1549,--,--,--,--,6,
其他非流动负债(万元),--,--,--,--,--,--,
非流动负债合计(万元),62352,35786,3555,150,0,14,
负债合计(万元),353926,178570,94940,48234,28321,19768,
实收资本(或股本)(万元),43470,43270,36900,36900,12500,10000,
资本公积(万元),110114,105621,12073,12073,750,--,
减:库存股(万元),4501,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,
盈余公积(万元),2184,988,326,52,53,2,
一般风险准备(万元),--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,
未分配利润(万元),139516,94830,50405,15309,3279,652,
拟分配现金股利(万元),--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,
归属于母公司股东权益合计(万元),290833,244721,99747,64351,16582,10654,
少数股东权益(万元),21287,10597,--,--,6675,4986,
所有者权益(或股东权益)合计(万元),312120,255317,99747,64351,23257,15641,
负债和所有者权益(或股东权益)总计(万元),666046,433888,194687,112585,51577,35409,		
  
