报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,
货币资金(万元),36753,28596,20081,18198,12379,
结算备付金(万元),--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,
应收票据(万元),9810,--,8855,6582,2626,
应收账款(万元),21961,--,19159,18486,16932,
预付款项(万元),244,118,233,361,154,
应收保费(万元),--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,
应收利息(万元),--,--,--,--,--,
应收股利(万元),--,--,--,--,--,
其他应收款(万元),--,154,233,483,225,
应收出口退税(万元), --,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,
存货(万元),8104,5957,9164,8919,7999,
待摊费用(万元),--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,
其他流动资产(万元),145,196,641,588,573,
流动资产合计(万元),77413,65013,58366,53617,40887,
发放贷款及垫款(万元),--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,
固定资产原值(万元),66739,--,--,--,--,
累计折旧(万元),40108,--,--,--,--,
固定资产净值(万元),26630,--,--,--,--,
固定资产减值准备(万元),178,--,--,--,--,
固定资产(万元),26452,23652,26171,29067,26268,
在建工程(万元),--,1842,232,619,1705,
工程物资(万元),--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,
油气资产(万元),--,--,--,--,--,
无形资产(万元),3919,3699,3463,3664,3450,
开发支出(万元),--,--,--,--,--,
商誉(万元),--,--,--,--,--,
长期待摊费用(万元),--,--,--,14,35,
股权分置流通权(万元),--,--,--,--,--,
递延所得税资产(万元),366,264,294,424,302,
其他非流动资产(万元),--,--,--,--,--,
非流动资产合计(万元),32671,29457,30160,33788,31761,
资产总计(万元),110084,94470,88526,87405,72648,
短期借款(万元),5750,5800,2000,7350,5200,
向中央银行借款(万元),--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,
应付票据(万元),5707,--,4440,4985,4279,
应付账款(万元),12734,--,9854,8336,6654,
预收账款(万元),126,103,47,62,56,
卖出回购金融资产款(万元),--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,
应付职工薪酬(万元),3006,2475,2279,1998,1717,
应交税费(万元),848,649,693,897,430,
应付利息(万元),8,--,3,4,10,
应付股利(万元),--,--,--,180,180,
其他应交款(万元),--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,
其他应付款(万元),955,127,194,289,298,
预提费用(万元),--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,
递延收益(万元),--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,
流动负债合计(万元),29134,22386,19510,24099,18823,
长期借款(万元),--,--,--,--,--,
应付债券(万元),--,--,--,--,--,
长期应付款(万元),--,100,--,--,--,
专项应付款(万元),100,--,100,100,50,
预计非流动负债(万元),--,--,--,--,--,
长期递延收益(万元),765,965,983,1472,1431,
递延所得税负债(万元),--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,
非流动负债合计(万元),865,1065,1083,1572,1481,
负债合计(万元),29998,23451,20593,25671,20304,
实收资本(或股本)(万元),15600,15600,15600,15600,15600,
资本公积(万元),3750,3750,3750,4070,3700,
减:库存股(万元),--,--,--,--,--,
专项储备(万元),--,--,--,--,--,
盈余公积(万元),2811,2238,1964,1720,271,
一般风险准备(万元),--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,
未分配利润(万元),55666,47794,44058,36532,30629,
拟分配现金股利(万元),--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,
归属于母公司股东权益合计(万元),78326,69542,66030,58234,50343,
少数股东权益(万元),1760,1476,1904,3500,2000,
所有者权益(或股东权益)合计(万元),80086,71018,67933,61734,52343,
负债和所有者权益(或股东权益)总计(万元),110084,94470,88526,87405,72648,		
  
