报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),10307,13140,8660,4491,5030,6582,14725,
结算备付金(万元),--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,
交易性金融资产(万元),5000,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,
应收票据(万元),--,--,--,--,26,62,--,
应收账款(万元),8684,8508,6741,7329,4982,5066,6409,
预付款项(万元),2456,2549,2714,2293,1635,2051,4015,
应收保费(万元),--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,
其他应收款(万元),6960,4050,3274,3220,3440,3121,3011,
应收出口退税(万元), --,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,
存货(万元),37775,27845,21751,21840,19816,20502,17769,
待摊费用(万元),--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,63,--,--,
其他流动资产(万元),15811,26000,2000,2265,3768,--,--,
流动资产合计(万元),86993,82093,45140,41437,38761,37384,45929,
发放贷款及垫款(万元),--,--,--,--,--,--,--,
可供出售金融资产(万元),2250,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,200,200,
长期应收款(万元),--,--,--,--,--,--,--,
长期股权投资(万元),453,761,322,489,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,
固定资产原值(万元),25461,20428,18399,17482,13320,--,--,
累计折旧(万元),8929,7704,7149,6111,5193,--,--,
固定资产净值(万元),16532,12724,11250,11370,8127,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,
固定资产(万元),16532,12724,11250,11370,8127,8116,5679,
在建工程(万元),2589,2646,2170,43,1064,71,215,
工程物资(万元),--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,
无形资产(万元),10378,9863,9670,9968,8706,8865,1103,
开发支出(万元),--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,
长期待摊费用(万元),3756,2182,1406,1949,2447,2358,1828,
股权分置流通权(万元),--,--,--,--,--,--,--,
递延所得税资产(万元),5141,3424,2817,2685,3133,3873,3421,
其他非流动资产(万元),--,--,--,--,--,--,--,
非流动资产合计(万元),41099,31600,27635,26503,23477,23483,12446,
资产总计(万元),128092,113693,72775,67940,62238,60867,58376,
短期借款(万元),9000,--,3800,3000,--,5000,3000,
向中央银行借款(万元),--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,
应付账款(万元),16449,9385,6921,9386,8312,6580,9146,
预收账款(万元),794,891,603,1018,1356,2813,2238,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,
应付职工薪酬(万元),11,11,7,2,2,16,93,
应交税费(万元),-94,1445,2419,1800,790,2906,4574,
应付利息(万元),12,--,4,5,--,10,5,
应付股利(万元),--,--,--,--,--,--,4500,
其他应交款(万元),--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,
其他应付款(万元),4829,4757,5855,4698,4711,3768,3626,
预提费用(万元),--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,
流动负债合计(万元),31001,16489,19609,19909,15172,21092,27182,
长期借款(万元),--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,
预计非流动负债(万元),3625,3845,3957,3541,3409,2855,2549,
长期递延收益(万元),--,--,--,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,
非流动负债合计(万元),3625,3845,3957,3541,3409,2855,2549,
负债合计(万元),34627,20335,23566,23449,18580,23948,29731,
实收资本(或股本)(万元),24000,24000,18000,18000,18000,18000,6500,
资本公积(万元),38313,38313,6193,6181,6181,6181,6888,
减:库存股(万元),--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,
盈余公积(万元),4973,3996,3408,2907,2316,865,2839,
一般风险准备(万元),--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,
未分配利润(万元),27053,26714,19939,16627,16707,11610,12407,
拟分配现金股利(万元),--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),94472,93353,48349,43980,43162,36612,28614,
少数股东权益(万元),-1006,5,859,511,496,307,31,
所有者权益(或股东权益)合计(万元),93466,93358,49209,44491,43658,36919,28645,
负债和所有者权益(或股东权益)总计(万元),128092,113693,72775,67940,62238,60867,58376,		
  
