报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
货币资金(万元),54993,38460,29270,29326,34490,33844,36251,13145,9605,6926,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,0,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,
应收票据(万元),--,--,--,--,--,--,--,--,--,--,
应收账款(万元),68243,52185,37124,22138,10376,6860,4307,2089,1199,1750,
预付款项(万元),158,340,247,182,108,550,259,368,960,12,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,238,304,318,61,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),1704,2228,4738,1164,532,363,331,181,144,638,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,0,--,--,--,--,
存货(万元),19,81,218,149,102,160,316,340,277,35,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),1,59,--,36,26,--,--,--,--,--,
流动资产合计(万元),125118,93352,71598,52995,45871,42082,41781,16184,12185,9361,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),4056,1000,1000,1000,1000,0,0,--,--,--,
持有至到期投资(万元),--,--,--,--,--,0,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),512,287,231,12987,12923,1000,1000,1000,1000,1000,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,0,--,--,--,--,
固定资产原值(万元),31252,28121,24000,6697,1075,934,945,859,793,--,
累计折旧(万元),4270,2633,1264,570,501,437,392,319,255,--,
固定资产净值(万元),26983,25489,22736,6127,574,497,553,540,538,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,
固定资产(万元),26983,25489,22736,6127,574,497,553,540,538,589,
在建工程(万元),--,2445,--,277,--,--,--,--,--,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,0,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,
无形资产(万元),4920,5794,3423,1379,801,89,114,--,--,--,
开发支出(万元),4462,2149,832,1141,575,463,--,--,--,--,
商誉(万元),13044,13754,14441,7726,--,--,--,--,--,--,
长期待摊费用(万元),705,248,355,22,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),2506,1722,992,2161,2516,73,66,67,26,56,
其他非流动资产(万元),--,500,--,14811,--,--,--,--,--,--,
非流动资产合计(万元),57187,53388,44011,47632,18388,2122,1733,1607,1564,1645,
资产总计(万元),182305,146740,115609,100627,64259,44204,43514,17791,13749,11006,
短期借款(万元),15000,10000,4145,35,--,--,--,--,--,2000,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,0,0,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,130,--,--,--,--,
应付账款(万元),1159,1664,124,611,14,--,823,290,315,363,
预收账款(万元),3033,2625,864,1137,572,695,227,1636,1818,1739,
卖出回购金融资产款(万元),--,--,--,--,--,0,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),5304,3732,4170,2449,818,855,530,478,354,163,
应交税费(万元),4186,5402,3441,3136,428,123,175,622,101,266,
应付利息(万元),--,--,--,--,--,--,--,--,--,--,
应付股利(万元),72,72,66,43,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),449,1453,4891,4305,6524,76,112,13,74,122,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),1121,4161,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),30324,29108,17702,11717,8356,1879,1867,3039,2661,4653,
长期借款(万元),5233,5980,10715,11475,--,--,0,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),839,654,675,517,296,228,76,79,87,57,
长期递延收益(万元),30,54,228,477,120,--,--,--,--,--,
递延所得税负债(万元),--,401,66,--,--,--,--,--,--,--,
其他非流动负债(万元),21839,1848,4064,6146,7188,--,98,--,--,11,
非流动负债合计(万元),27940,8937,15748,18616,7604,228,173,79,87,68,
负债合计(万元),58265,38045,33449,30333,15959,2107,2041,3118,2749,4721,
实收资本(或股本)(万元),32152,29930,29219,14612,5631,5170,5170,3870,3870,760,
资本公积(万元),76705,47854,29926,45080,35937,26241,26241,5030,5030,--,
减:库存股(万元),21839,1848,3823,6146,7188,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),2925,2925,2925,2160,1599,1224,1006,577,210,795,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),33025,29175,22802,14610,12321,9463,9056,5195,1890,4731,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),123067,107931,81310,70316,48300,42097,41474,14672,11000,6285,
少数股东权益(万元),973,764,850,-21,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),124041,108695,82160,70295,48300,42097,41474,14672,11000,6285,
负债和所有者权益(或股东权益)总计(万元),182305,146740,115609,100627,64259,44204,43514,17791,13749,11006,		
  
