报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),45911,47546,25646,53283,27844,21307,9910,5360,
结算备付金(万元),--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,1000,
衍生金融资产(万元),--,--,--,--,--,--,--,--,
应收票据(万元),--,--,--,--,--,5,--,--,
应收账款(万元),1379,775,391,389,720,653,466,396,
预付款项(万元),1509,819,2013,519,791,590,448,519,
应收保费(万元),--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,
应收利息(万元),84,138,40,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,
其他应收款(万元),806,552,486,483,619,281,176,223,
应收出口退税(万元), --,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,
存货(万元),7393,5138,5181,3599,3354,2662,2092,1806,
待摊费用(万元),--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,122,99,80,--,
其他流动资产(万元),87978,105027,54745,763,1473,1623,865,543,
流动资产合计(万元),145060,159996,88502,59037,34922,27219,14037,9848,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,67,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,
长期股权投资(万元),1050,1524,1018,1000,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,
固定资产原值(万元),71045,58211,54735,46440,22923,16115,--,--,
累计折旧(万元),14540,10183,8199,5244,3100,2037,--,--,
固定资产净值(万元),56505,48028,46536,41196,19823,14078,--,--,
固定资产减值准备(万元),--,--,38,--,--,--,--,--,
固定资产(万元),56505,48028,46498,41196,19823,14078,13238,12071,
在建工程(万元),62516,28426,9306,3636,1284,2289,24,177,
工程物资(万元),--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,
无形资产(万元),15564,8336,8516,3797,250,208,230,1,
开发支出(万元),--,--,--,--,59,12,--,--,
商誉(万元),--,--,--,--,--,--,--,--,
长期待摊费用(万元),2867,2593,1071,433,13,43,43,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,
递延所得税资产(万元),272,806,348,141,17,8,6,2,
其他非流动资产(万元),3917,1724,1876,6909,281,349,3,46,
非流动资产合计(万元),142691,91437,68701,57111,21727,16987,13544,12297,
资产总计(万元),287751,251433,157203,116148,56649,44206,27581,22145,
短期借款(万元),--,--,--,--,--,--,--,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,
