报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),34350,43502,35532,42372,39639,39223,41660,41108,38743,3790,3106,3451,
结算备付金(万元),--,--,--,--,--,--,--,--,--,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,0,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,0,0,0,
应收票据(万元),--,--,--,--,--,--,--,--,--,0,0,0,
应收账款(万元),73984,68319,64203,20630,23264,19132,18741,17085,10781,6563,3935,2786,
预付款项(万元),1363,505,766,561,703,1096,267,953,1757,247,1517,192,
应收保费(万元),--,--,--,--,--,--,--,--,--,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,0,0,0,
应收利息(万元),371,102,94,18,306,250,180,236,185,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,0,0,0,
其他应收款(万元),1885,2527,1412,1240,762,588,526,696,643,680,2145,1598,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,0,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,0,0,0,
存货(万元),10648,9822,9497,8556,7560,5773,4634,4969,3287,813,727,1315,
待摊费用(万元),--,--,--,--,--,--,--,--,--,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,0,0,0,
一年内到期的非流动资产(万元),7575,6126,1100,--,30,22,--,--,--,0,0,0,
其他流动资产(万元),1025,215,108,355,73,700,--,--,--,0,0,0,
流动资产合计(万元),131201,131117,112710,73731,72337,66784,66009,65047,55396,12093,11430,9342,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,0,0,0,
可供出售金融资产(万元),4600,4600,4500,--,--,--,--,--,--,0,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,0,0,0,
长期应收款(万元),508,525,446,--,--,--,--,--,--,0,0,0,
长期股权投资(万元),38097,37836,7133,2046,528,352,138,--,--,0,0,0,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,0,0,0,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,0,0,0,
固定资产原值(万元),15644,16544,16729,16468,15281,12398,8487,7046,4930,4529,866,0,
累计折旧(万元),8349,8141,7105,5623,3894,2841,1973,1327,929,631,475,0,
固定资产净值(万元),7295,8404,9624,10845,11387,9556,6514,5720,4001,3898,391,0,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,0,0,0,
固定资产(万元),7295,8404,9624,10845,11387,9556,6514,5720,4001,3898,391,287,
在建工程(万元),44,--,19,--,--,--,--,548,--,0,0,0,
工程物资(万元),--,--,--,--,--,--,--,--,--,0,0,0,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,0,0,4,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,0,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,0,0,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,0,0,0,
无形资产(万元),2969,3632,3242,2596,3444,2518,594,787,357,362,293,334,
开发支出(万元),974,225,520,1244,18,448,1750,614,349,276,177,38,
商誉(万元),1028,1028,69,69,--,--,--,--,--,0,0,0,
长期待摊费用(万元),555,631,426,474,587,377,434,209,210,125,29,85,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,0,0,0,
递延所得税资产(万元),4224,3026,3210,1618,1248,859,502,354,244,109,114,100,
其他非流动资产(万元),--,--,--,--,--,--,--,--,--,0,0,0,
非流动资产合计(万元),60294,59906,29189,18892,17211,14110,9932,8232,5160,4769,1004,848,
资产总计(万元),191496,191024,141899,92623,89549,80894,75941,73279,60557,16862,12434,10190,
短期借款(万元),28450,41150,31000,--,--,--,--,--,1000,600,150,100,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,0,0,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,0,0,0,
拆入资金(万元),--,--,--,--,--,--,--,--,--,0,0,0,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,0,0,0,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,0,0,0,
应付票据(万元),--,--,--,--,--,--,213,330,--,0,0,0,
应付账款(万元),22613,20813,15137,10128,11342,6287,7372,7215,1723,2433,2534,2290,
预收账款(万元),9846,9892,6497,5338,3130,4550,2185,2646,1626,1035,1212,679,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,0,0,0,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,0,0,0,
应付职工薪酬(万元),6885,4075,3414,2621,2527,1537,1131,1230,621,526,487,327,
应交税费(万元),3699,2968,3183,1694,2111,1087,-34,301,857,245,315,315,
应付利息(万元),2052,663,52,0,1,1,2,2,4,3,0,0,
应付股利(万元),--,--,--,--,--,--,--,--,--,0,0,0,
其他应交款(万元),--,--,--,--,--,--,--,--,--,0,0,0,
应付保证金(万元),--,--,--,--,--,--,--,--,--,0,0,0,
内部应付款(万元),--,--,--,--,--,--,--,--,--,0,0,0,
其他应付款(万元),4376,4035,8089,213,1277,289,116,539,57,95,154,103,
预提费用(万元),--,--,--,--,--,--,--,--,--,0,0,0,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,0,0,0,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,0,0,0,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,0,0,0,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,0,0,0,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,0,0,0,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,0,0,0,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,0,0,0,
递延收益(万元),--,--,--,--,--,--,--,--,--,0,0,0,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,0,0,0,
一年内到期的非流动负债(万元),207,400,--,201,--,--,--,--,--,0,0,0,
其他流动负债(万元),--,--,--,--,--,33,--,33,--,0,0,0,
流动负债合计(万元),78128,83996,67372,20195,20389,13784,10984,12297,5887,4936,4852,3814,
长期借款(万元),--,--,--,67,468,669,870,1071,1271,1472,0,0,
应付债券(万元),--,--,--,--,--,--,--,--,--,0,0,0,
长期应付款(万元),30022,30226,8,--,--,--,--,--,--,0,0,0,
专项应付款(万元),--,--,--,--,--,--,--,--,--,0,0,0,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,0,0,0,
长期递延收益(万元),--,--,43,--,--,--,--,--,--,0,0,0,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,0,0,0,
其他非流动负债(万元),--,--,--,--,--,--,5,23,41,59,77,28,
非流动负债合计(万元),30022,30226,51,67,468,669,875,1094,1313,1532,77,28,
负债合计(万元),108151,114222,67422,20262,20857,14453,11859,13391,7200,6468,4930,3841,
实收资本(或股本)(万元),43000,43000,43000,43000,43000,17200,17200,17200,8600,6400,5071,5071,
资本公积(万元),3240,3240,3277,3761,3241,29220,29220,29220,38021,847,0,0,
减:库存股(万元),--,--,--,--,--,--,--,--,--,0,0,0,
专项储备(万元),--,--,--,--,--,--,--,--,--,0,0,0,
盈余公积(万元),2693,2696,1792,1792,1769,1564,1354,1136,485,222,473,268,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,0,0,0,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,0,0,0,
未分配利润(万元),25016,23791,23104,22259,20154,17388,15278,11592,5327,2339,1450,711,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,0,0,0,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,0,0,0,
归属于母公司股东权益合计(万元),74065,72727,71173,70812,68164,65372,63052,59147,52433,9808,6994,6050,
少数股东权益(万元),9280,4074,3304,1549,528,1069,1030,740,924,586,510,298,
所有者权益(或股东权益)合计(万元),83345,76802,74477,72361,68692,66441,64082,59888,53357,10394,7504,6348,
负债和所有者权益(或股东权益)总计(万元),191496,191024,141899,92623,89549,80894,75941,73279,60557,16862,12434,10190,		
  
