报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
货币资金(万元),25268,18046,13423,11902,56003,20414,17442,16997,22013,1536,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),1,--,281,74,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,
应收票据(万元),10067,6919,6276,2937,2609,3824,1160,304,227,138,
应收账款(万元),17023,17606,13660,14588,11510,8915,8396,7051,5079,5218,
预付款项(万元),948,1872,1249,810,792,2423,2515,3210,1432,1766,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
应收利息(万元),36,132,--,1,326,458,203,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),12,3,15,27,5,20,13,31,117,7278,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,
存货(万元),14766,11522,11928,11928,13053,11041,10633,9821,6327,8083,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),92,1000,1000,--,--,--,--,--,--,--,
其他流动资产(万元),14266,23925,30232,28455,446,--,--,--,--,--,
流动资产合计(万元),82479,81025,78064,70723,84743,47095,40362,37413,35194,24018,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),1500,500,1000,1000,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),6548,4445,1156,967,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),80030,62863,59350,54398,48917,38968,--,--,--,--,
累计折旧(万元),32728,28866,24959,20765,17649,14429,--,--,--,--,
固定资产净值(万元),47302,33997,34391,33633,31268,24539,--,--,--,--,
固定资产减值准备(万元),693,--,--,--,--,--,--,--,--,--,
固定资产(万元),46608,33997,34391,33633,31268,24539,22548,18448,14519,12815,
在建工程(万元),5692,13005,8683,4713,4930,8478,9026,8372,2487,1467,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,
无形资产(万元),4984,2826,2332,2384,2426,2484,1899,1938,787,492,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,
商誉(万元),1708,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),--,--,--,--,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),235,635,436,251,441,425,371,295,233,286,
其他非流动资产(万元),1768,1533,1295,6182,1642,--,--,--,--,--,
非流动资产合计(万元),69043,56940,49292,49131,40706,35926,33844,29052,18025,15060,
资产总计(万元),151522,137965,127356,119854,125449,83020,74206,66466,53220,39079,
短期借款(万元),--,--,--,--,--,--,--,--,1800,4500,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,217,--,--,
