报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
货币资金(万元),11358,21933,6034,6961,6328,4066,
结算备付金(万元),--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,
应收票据(万元),1046,2989,1797,3747,3188,2291,
应收账款(万元),9631,8246,6919,3750,4056,3174,
预付款项(万元),337,409,120,307,108,442,
应收保费(万元),--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,
应收利息(万元),0,--,--,--,--,--,
应收股利(万元),0,--,--,--,--,--,
其他应收款(万元),33,74,296,2,976,1225,
应收出口退税(万元), --,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,
存货(万元),9907,6401,5097,8507,7361,5740,
待摊费用(万元),--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,1,1,4,--,
其他流动资产(万元),5063,6,13,4518,68,143,
流动资产合计(万元),37374,40059,20276,27793,22089,17081,
发放贷款及垫款(万元),--,--,--,--,--,--,
可供出售金融资产(万元),1700,1700,1700,1700,1700,--,
持有至到期投资(万元),--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,453,1068,
其他长期投资(万元),--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,
固定资产原值(万元),42746,40083,33580,30396,28443,--,
累计折旧(万元),18329,15598,13939,11669,10022,--,
固定资产净值(万元),24417,24485,19642,18727,18421,--,
固定资产减值准备(万元),12,12,12,12,12,--,
固定资产(万元),24404,24473,19629,18715,18409,17042,
在建工程(万元),1256,41,4674,2212,232,1160,
工程物资(万元),--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,
无形资产(万元),1673,1926,2179,2019,1533,1603,
开发支出(万元),--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,
长期待摊费用(万元),--,--,--,6,12,24,
股权分置流通权(万元),--,--,--,--,--,--,
递延所得税资产(万元),238,217,451,435,406,242,
其他非流动资产(万元),4155,122,23,10,1376,1124,
非流动资产合计(万元),33427,28479,28656,25097,24121,22265,
资产总计(万元),70801,68538,48932,52891,46210,39345,
短期借款(万元),15000,11930,11450,16980,14440,12880,
向中央银行借款(万元),--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,
应付票据(万元),--,3400,3079,5152,8261,200,
应付账款(万元),6918,5625,5097,4277,3581,3349,
预收账款(万元),32,248,23,41,35,203,
卖出回购金融资产款(万元),--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,
应付职工薪酬(万元),780,666,537,523,513,466,
应交税费(万元),28,401,389,611,447,223,
应付利息(万元),22,21,21,33,30,307,
应付股利(万元),--,--,--,--,500,--,
其他应交款(万元),--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,
其他应付款(万元),5,4,2,5,152,152,
预提费用(万元),--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,4971,
其他流动负债(万元),--,--,--,--,--,--,
流动负债合计(万元),22785,22296,20597,27623,27959,22751,
长期借款(万元),--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,
长期递延收益(万元),704,865,862,987,1087,1223,
递延所得税负债(万元),--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,
非流动负债合计(万元),704,865,862,987,1087,1223,
负债合计(万元),23489,23161,21459,28610,29047,23974,
实收资本(或股本)(万元),11200,11200,8400,8400,5000,5000,
资本公积(万元),16022,16022,4363,4458,458,458,
减:库存股(万元),--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,
盈余公积(万元),3010,2657,2194,1879,1519,1234,
一般风险准备(万元),--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,
未分配利润(万元),17080,15498,12517,9555,10211,8685,
拟分配现金股利(万元),--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,
归属于母公司股东权益合计(万元),47313,45377,27474,24292,17187,15378,
少数股东权益(万元),0,--,--,-11,-24,-7,
所有者权益(或股东权益)合计(万元),47313,45377,27474,24281,17163,15371,
负债和所有者权益(或股东权益)总计(万元),70801,68538,48932,52891,46210,39345,		
  
