报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,
货币资金(万元),40648,35407,16974,6166,7259,
结算备付金(万元),--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,
交易性金融资产(万元),--,--,147,21,--,
衍生金融资产(万元),--,--,--,--,--,
应收票据(万元),1264,250,778,402,447,
应收账款(万元),4401,3915,4808,3631,3566,
预付款项(万元),1316,1243,1123,776,479,
应收保费(万元),--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,
应收利息(万元),--,--,--,--,--,
应收股利(万元),--,--,--,--,--,
其他应收款(万元),114,98,75,34,54,
应收出口退税(万元), --,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,
存货(万元),6992,5315,4446,5344,4806,
待摊费用(万元),--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,
其他流动资产(万元),1388,411,16419,18407,14561,
流动资产合计(万元),56122,46639,44769,34781,31172,
发放贷款及垫款(万元),--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,
投资性房地产(万元),156,177,263,--,--,
固定资产原值(万元),18517,18178,17624,--,--,
累计折旧(万元),7863,6880,5900,--,--,
固定资产净值(万元),10654,11298,11724,--,--,
固定资产减值准备(万元),--,--,--,--,--,
固定资产(万元),10654,11298,11724,12877,13258,
在建工程(万元),4357,33,55,--,2,
工程物资(万元),--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,
油气资产(万元),--,--,--,--,--,
无形资产(万元),2388,1479,1489,1620,1691,
开发支出(万元),--,--,--,--,--,
商誉(万元),--,--,--,--,--,
长期待摊费用(万元),117,129,94,157,248,
股权分置流通权(万元),--,--,--,--,--,
递延所得税资产(万元),639,797,288,284,386,
其他非流动资产(万元),452,20,49,1,6,
非流动资产合计(万元),18764,13934,13963,14938,15590,
资产总计(万元),74886,60573,58732,49719,46763,
短期借款(万元),3000,3900,5400,2500,1500,
向中央银行借款(万元),--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,
交易性金融负债(万元),63,244,--,--,--,
衍生金融负债(万元),--,--,--,--,--,
应付票据(万元),3314,3026,2234,2023,3796,
应付账款(万元),8922,9478,10692,8581,7849,
预收账款(万元),3958,2282,2168,2374,1757,
卖出回购金融资产款(万元),--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,
应付职工薪酬(万元),1918,1723,1386,1157,1105,
应交税费(万元),803,718,989,486,815,
应付利息(万元),4,5,7,3,3,
应付股利(万元),--,--,3807,--,--,
其他应交款(万元),--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,
其他应付款(万元),246,230,251,227,242,
预提费用(万元),--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,
递延收益(万元),--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,
流动负债合计(万元),22228,21605,26934,17351,17066,
长期借款(万元),--,--,--,--,--,
应付债券(万元),--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,
长期递延收益(万元),405,396,437,458,500,
递延所得税负债(万元),--,--,37,5,--,
其他非流动负债(万元),--,--,--,--,--,
非流动负债合计(万元),405,396,474,463,500,
负债合计(万元),22633,22001,27408,17815,17566,
实收资本(或股本)(万元),6000,6000,3004,3004,3004,
资本公积(万元),19009,19009,17425,17425,17425,
减:库存股(万元),--,--,--,--,--,
专项储备(万元),--,--,--,--,--,
盈余公积(万元),1984,1213,1724,1720,1015,
一般风险准备(万元),--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,
未分配利润(万元),25261,12350,9172,9755,7753,
拟分配现金股利(万元),--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,
归属于母公司股东权益合计(万元),52253,38572,31324,31904,29197,
少数股东权益(万元),--,--,--,--,--,
所有者权益(或股东权益)合计(万元),52253,38572,31324,31904,29197,
负债和所有者权益(或股东权益)总计(万元),74886,60573,58732,49719,46763,		
  
