报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,
货币资金(万元),9108,7844,5663,626,196,
结算备付金(万元),--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,
交易性金融资产(万元),--,--,5,--,--,
衍生金融资产(万元),--,--,--,--,--,
应收票据(万元),4497,11206,3715,355,32,
应收账款(万元),7878,6607,3339,4500,1665,
预付款项(万元),2706,1224,1974,1170,254,
应收保费(万元),--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,
应收利息(万元),--,--,--,--,--,
应收股利(万元),--,--,--,--,--,
其他应收款(万元),251,42,409,272,125,
应收出口退税(万元), --,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,
存货(万元),6733,5405,3087,5538,5135,
待摊费用(万元),--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,
其他流动资产(万元),3752,2788,1648,2040,1462,
流动资产合计(万元),34926,35116,19839,14503,8869,
发放贷款及垫款(万元),--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,
固定资产原值(万元),--,--,--,--,--,
累计折旧(万元),--,--,--,--,--,
固定资产净值(万元),--,--,--,--,--,
固定资产减值准备(万元),--,--,--,--,--,
固定资产(万元),24973,20359,17828,13875,11494,
在建工程(万元),4101,2296,1579,802,734,
工程物资(万元),--,--,54,111,603,
固定资产清理(万元),--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,
油气资产(万元),--,--,--,--,--,
无形资产(万元),2395,2368,1196,1093,1111,
开发支出(万元),--,--,--,--,--,
商誉(万元),--,--,--,--,--,
长期待摊费用(万元),--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,
递延所得税资产(万元),169,142,69,180,93,
其他非流动资产(万元),1045,168,381,627,867,
非流动资产合计(万元),32684,25334,21107,16689,14902,
资产总计(万元),67609,60450,40946,31191,23771,
短期借款(万元),--,--,--,--,--,
向中央银行借款(万元),--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,
应付票据(万元),4884,905,1835,751,40,
应付账款(万元),5475,4371,5489,5898,13019,
预收账款(万元),342,6438,392,215,1005,
卖出回购金融资产款(万元),--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,
应付职工薪酬(万元),1163,1119,513,508,357,
应交税费(万元),597,387,146,388,148,
应付利息(万元),--,--,142,150,--,
应付股利(万元),--,--,--,--,1459,
其他应交款(万元),--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,
其他应付款(万元),2,3,27,1576,4248,
预提费用(万元),--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,
递延收益(万元),--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,7000,--,--,
其他流动负债(万元),--,--,--,--,--,
流动负债合计(万元),12462,13224,15545,9486,20276,
长期借款(万元),--,--,--,7000,--,
应付债券(万元),--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,
长期递延收益(万元),17,19,--,--,--,
递延所得税负债(万元),--,--,1,--,--,
其他非流动负债(万元),--,--,--,--,--,
非流动负债合计(万元),17,19,1,7000,0,
负债合计(万元),12479,13243,15545,16486,20276,
实收资本(或股本)(万元),9085,9085,7895,6500,3000,
资本公积(万元),31713,31713,11122,6183,3,
减:库存股(万元),--,--,--,--,--,
专项储备(万元),--,--,63,22,9,
盈余公积(万元),1480,883,172,22,186,
一般风险准备(万元),--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,
未分配利润(万元),11903,4704,5284,1313,-91,
拟分配现金股利(万元),--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,
归属于母公司股东权益合计(万元),54180,46385,24536,14041,3108,
少数股东权益(万元),950,822,865,664,387,
所有者权益(或股东权益)合计(万元),55130,47207,25401,14705,3495,
负债和所有者权益(或股东权益)总计(万元),67609,60450,40946,31191,23771,		
  
