报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
货币资金(万元),205717,240631,110795,80818,157434,58681,76059,157455,119787,75687,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),21936,39189,--,--,--,--,--,7,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,
应收票据(万元),40251,40541,32097,25162,24880,78236,69017,81593,48015,48783,
应收账款(万元),7657,27568,16925,56235,56773,30819,18623,18007,21128,8187,
预付款项(万元),4775,10597,9912,1022,2274,2159,1446,3849,4356,3403,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
应收利息(万元),215,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,144,96,--,--,--,--,--,--,
其他应收款(万元),8115,9894,16318,5160,6934,3485,6398,2628,3237,2850,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,
存货(万元),32121,30966,35472,36631,64284,48502,53865,21265,22250,19467,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,3127,3127,--,--,--,--,--,--,
其他流动资产(万元),42364,47104,23005,28942,27280,--,--,2400,--,--,
流动资产合计(万元),363150,446491,247796,237195,339858,221883,225407,287203,218773,158377,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),1414,1782,29939,28663,295,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,2986,--,--,--,--,--,--,
长期股权投资(万元),870,--,30442,395,--,295,295,295,295,3026,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),333051,325725,272651,191952,170903,167410,113134,111198,--,--,
累计折旧(万元),109811,102034,92714,81863,72475,62387,52296,43755,--,--,
固定资产净值(万元),223240,223691,179937,110089,98428,105023,60838,67443,--,--,
固定资产减值准备(万元),19614,18520,17721,17725,17725,17875,17700,11771,--,--,
固定资产(万元),203625,205171,162216,92365,80704,87148,43138,55672,64534,70866,
在建工程(万元),16187,10109,46986,104206,104468,73533,85760,39837,14348,2619,
工程物资(万元),--,--,--,--,--,--,--,--,--,30,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,308,300,279,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,
无形资产(万元),65049,64446,65124,67153,69438,71524,73331,68476,91159,90481,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),--,--,--,--,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),22057,15124,15744,5872,4966,5643,6067,9730,9750,7530,
其他非流动资产(万元),33042,33381,39907,39147,11518,21273,37384,9470,7074,5367,
非流动资产合计(万元),342245,330012,390360,340785,271390,259416,245976,183789,187461,180198,
资产总计(万元),705396,776503,638156,577981,611248,481299,471383,470992,406234,338576,
短期借款(万元),135003,124248,85886,66380,39700,2800,--,16200,--,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,
应付票据(万元),9700,--,--,--,10396,--,42983,--,--,--,
应付账款(万元),12373,20735,20651,19863,3571,1133,6946,1465,1917,2571,
预收账款(万元),2087,5122,4517,837,2210,5836,1638,782,682,3464,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),17303,13185,9575,1854,7366,8942,7840,11212,9887,6101,
应交税费(万元),1086,4972,669,7078,4708,11759,4661,10876,14345,8995,
应付利息(万元),1485,1330,239,--,--,--,--,--,--,--,
应付股利(万元),10,--,--,--,--,--,--,--,21600,39000,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),41431,45461,38645,27299,43131,36836,26797,23476,29182,26707,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),1642,20475,32891,2180,19270,39247,2902,4652,7992,17353,
其他流动负债(万元),--,812,--,--,--,--,--,--,--,--,
流动负债合计(万元),222120,236341,193075,125491,130351,106553,93767,68663,85604,104191,
长期借款(万元),--,--,20000,--,--,--,20000,38000,38000,--,
应付债券(万元),30600,30600,10600,--,--,--,--,--,--,--,
长期应付款(万元),7173,7263,1224,12537,13284,30518,47584,20524,23894,28229,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,220,440,660,
长期递延收益(万元),4407,4653,5104,5555,6005,--,--,--,--,--,
递延所得税负债(万元),--,868,2752,2585,1683,1083,1356,2042,2640,3144,
其他非流动负债(万元),--,--,--,--,--,6509,6831,6831,3431,555,
非流动负债合计(万元),69231,44877,42126,20676,20972,38110,75771,67617,68405,32589,
负债合计(万元),291352,281218,235201,146168,151323,144663,169538,136279,154009,136779,
实收资本(或股本)(万元),195472,195472,186667,186667,186667,168000,168000,168000,168000,150000,
资本公积(万元),265783,266621,187821,185412,185412,28196,28196,28196,28196,24261,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,
专项储备(万元),2345,2345,3338,3712,4381,4381,4381,4381,4046,3296,
盈余公积(万元),44525,44525,44525,44525,44439,40222,30057,23461,10590,17816,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),-94274,-17666,-22219,11958,39025,95838,71211,110674,35400,314,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),414044,491444,399854,431813,459925,336637,301845,334712,246232,195687,
少数股东权益(万元),--,3841,3100,--,--,--,--,--,5992,6110,
所有者权益(或股东权益)合计(万元),414044,495285,402955,431813,459925,336637,301845,334712,252225,201796,
负债和所有者权益(或股东权益)总计(万元),705396,776503,638156,577981,611248,481299,471383,470992,406234,338576,		
  
