报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,
货币资金(万元),205604,216301,186090,102691,73997,83005,55675,71356,53550,37486,22819,18305,18967,
结算备付金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
交易性金融资产(万元),1428,2394,5547,--,1798,--,6608,189,4402,2806,--,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
应收票据(万元),10883,34513,12684,21431,32629,10599,11072,15080,3802,160,330,303,765,
应收账款(万元),273855,235516,143101,117585,91645,49357,42012,26211,15044,7279,11741,2573,2587,
预付款项(万元),193978,185403,100368,120685,119011,104758,112682,109217,93029,33562,36068,12886,15299,
应收保费(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
应收股利(万元),--,102,--,--,--,--,--,--,--,0,--,0,0,
其他应收款(万元),5527,4990,12142,23526,12062,19231,7780,3747,3800,3561,2772,5246,2739,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,0,--,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
存货(万元),314457,239585,141092,111557,115394,90956,90762,115791,97054,40436,19324,12581,12923,
待摊费用(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
一年内到期的非流动资产(万元),17215,15196,1177,--,--,--,--,--,--,0,--,0,0,
其他流动资产(万元),3705,3001,1477,4766,1796,--,--,--,--,0,--,0,0,
流动资产合计(万元),1026653,937000,603679,502240,448334,357906,326591,341591,270681,125290,93055,51894,53279,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
可供出售金融资产(万元),--,15,15,15,355,217,253,288,407,540,286,874,334,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
长期应收款(万元),69552,81962,26938,1599,--,--,--,--,--,0,--,0,0,
长期股权投资(万元),--,1799,1778,1517,1389,2081,1940,1763,1493,1320,987,1263,1151,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
投资性房地产(万元),6890,6747,6958,2423,2489,3745,4211,4111,4239,4368,10862,9152,9427,
固定资产原值(万元),38876,36440,65572,69797,57504,35974,20917,55557,51485,47950,60548,59189,60108,
累计折旧(万元),15422,12985,15245,13171,10664,8255,6504,13379,11792,10488,14639,13335,13513,
固定资产净值(万元),23454,23455,50327,56626,46840,27719,14413,42178,39693,37461,45909,45854,46595,
固定资产减值准备(万元),87,87,87,87,87,87,2,2,2,2,5,31,31,
固定资产(万元),23367,23368,50240,56539,46753,27632,14412,42177,39691,37460,45904,45823,46564,
在建工程(万元),8458,71,2401,865,11195,6520,5018,387,746,1103,600,334,34,
工程物资(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
无形资产(万元),12307,10087,22983,22923,25942,25308,24878,8301,8174,7798,7634,15179,15668,
开发支出(万元),533,487,854,1057,108,208,673,280,--,0,--,0,0,
商誉(万元),753,458,458,458,458,458,458,458,248,248,594,604,569,
长期待摊费用(万元),1313,1957,2300,1023,589,743,798,1434,1803,461,199,149,177,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
递延所得税资产(万元),12408,9232,6141,5992,3265,2293,2862,1266,934,2144,2120,2051,1160,
其他非流动资产(万元),1768,2655,3593,4796,5549,9236,5723,28395,4742,4672,5463,6186,4575,
非流动资产合计(万元),137350,138839,124660,99206,98091,78443,61226,88860,62479,60112,74649,81614,79658,
资产总计(万元),1164002,1075839,728339,601447,546425,436349,387817,430451,333160,185403,167703,133508,132937,
短期借款(万元),180561,258534,138928,58698,27500,8004,12879,68508,58487,51785,55900,30280,33692,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
拆入资金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
交易性金融负债(万元),3636,1407,7984,52,--,--,--,--,--,0,0,0,0,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
应付票据(万元),246079,212129,215807,185451,183259,204972,160317,156404,91928,69960,42285,35532,32190,
应付账款(万元),156833,39470,29409,30775,24735,8758,10516,23706,9221,4995,6219,10152,4731,
预收账款(万元),150695,161592,66778,54096,52051,27711,43259,18444,44269,11376,7170,5128,5645,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
应付职工薪酬(万元),14410,10670,5593,4337,3438,1882,1089,2987,4235,1981,820,3764,518,
应交税费(万元),16699,8517,7038,7061,6041,4600,1834,3049,1725,-313,2487,633,421,
应付利息(万元),400,1150,205,370,77,52,13,99,61,0,--,0,0,
应付股利(万元),--,--,23,23,4,--,19,--,--,0,--,0,0,
其他应交款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
应付保证金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
内部应付款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
其他应付款(万元),45711,38257,31137,28614,76981,19600,15521,19426,9763,8196,8700,13778,13207,
预提费用(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
递延收益(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
一年内到期的非流动负债(万元),27444,1214,1400,--,--,--,--,--,--,0,--,0,0,
其他流动负债(万元),--,40000,--,20000,--,--,--,--,--,0,--,0,0,
流动负债合计(万元),842467,772941,504301,389477,374086,275579,245446,292624,219687,147980,123581,99268,90404,
长期借款(万元),16400,21625,31900,35000,28500,18500,3500,--,--,0,483,628,764,
应付债券(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
长期应付款(万元),--,7429,3754,--,--,--,--,--,--,0,2297,2429,3012,
专项应付款(万元),--,--,--,--,20,--,--,--,--,0,--,0,0,
预计非流动负债(万元),887,1518,336,183,--,--,180,100,--,0,--,4,4,
长期递延收益(万元),1500,500,--,--,--,--,--,--,--,0,--,--,--,
递延所得税负债(万元),573,56,14,--,40,7,16,35,55,88,24,138,36,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
非流动负债合计(万元),27570,31129,36005,35183,28560,18507,3696,135,55,88,2804,3199,3816,
负债合计(万元),870038,804070,540306,424661,402646,294086,249142,292759,219742,148068,126385,102467,94220,
实收资本(或股本)(万元),67554,51081,39293,39293,33061,33061,33061,33061,33061,23750,23750,23750,23750,
资本公积(万元),62243,74106,85941,85941,48312,48333,49819,49832,49864,5879,5691,6165,5698,
减:库存股(万元),5880,--,--,--,--,--,--,--,--,0,--,0,0,
专项储备(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
盈余公积(万元),8737,6750,5626,4780,3719,2916,2685,2459,2023,1897,1897,1897,1897,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
