报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),18982,14206,16115,18186,17216,14512,10239,
结算备付金(万元),--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,
应收票据(万元),92,--,--,--,--,--,--,
应收账款(万元),16397,10000,4715,4594,5024,3376,1878,
预付款项(万元),823,525,752,988,580,928,638,
应收保费(万元),--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,
其他应收款(万元),357,395,597,629,1927,1706,273,
应收出口退税(万元), --,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,
存货(万元),14957,11372,9823,8033,11086,9365,6734,
待摊费用(万元),--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,201,225,68,55,40,
其他流动资产(万元),720,2145,165,359,13,160,--,
流动资产合计(万元),52327,38643,32368,33014,35914,30102,19801,
发放贷款及垫款(万元),--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,
长期股权投资(万元),81,91,95,114,120,150,--,
其他长期投资(万元),--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,
固定资产原值(万元),67707,66553,62741,61898,62188,--,--,
累计折旧(万元),22603,19975,15814,11584,9598,--,--,
固定资产净值(万元),45104,46579,46927,50314,52590,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,
固定资产(万元),45104,46579,46927,50314,52590,44708,31480,
在建工程(万元),7496,4917,6918,7123,7914,8950,9009,
工程物资(万元),--,--,--,--,--,55,272,
固定资产清理(万元),--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,49,48,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,
无形资产(万元),8832,8621,8151,8114,5756,5655,5253,
开发支出(万元),--,635,1156,1502,1502,--,--,
商誉(万元),--,--,--,--,--,--,--,
