报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,
货币资金(万元),82433,74376,95136,51217,15686,13137,16288,44998,29255,34776,34021,8897,3839,779,
结算备付金(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收票据(万元),30,506,160,193,115,630,77,338,3,0,702,0,0,0,
应收账款(万元),8281,9250,11972,18799,16040,10275,16506,6751,2441,2110,819,1836,868,1038,
预付款项(万元),1527,2036,1342,815,1045,1634,1671,5349,2861,773,66,143,1433,101,
应收保费(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收利息(万元),8,3,--,--,--,--,--,171,27,130,0,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,
其他应收款(万元),3388,8160,6634,7261,11650,8810,3824,2978,6412,5850,273,381,562,1797,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,
存货(万元),14348,17927,16790,16560,13012,11500,8969,7146,3962,1733,1628,1743,1275,629,
待摊费用(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,
其他流动资产(万元),385,5334,12686,955,728,916,--,--,--,0,0,0,0,0,
流动资产合计(万元),110400,117592,144720,95801,58277,46903,47334,67731,44961,45372,37509,13000,7977,4343,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,
可供出售金融资产(万元),14382,15882,15432,17932,11606,--,--,--,--,0,0,0,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,
长期股权投资(万元),--,--,--,--,--,11606,11606,11256,7000,7000,0,0,390,390,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,
投资性房地产(万元),--,--,--,353,374,404,424,446,536,570,604,638,671,0,
固定资产原值(万元),107606,105000,101735,99336,70779,66037,44541,32356,23653,13344,10255,9961,8487,--,
