报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),9228,9052,4332,3168,3305,5441,3551,9440,
结算备付金(万元),--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,
应收票据(万元),591,1509,1016,1660,550,1189,490,2039,
应收账款(万元),46444,33418,23882,18572,16911,16155,11063,7342,
预付款项(万元),4104,5402,5682,1627,1622,1534,1392,392,
应收保费(万元),--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,
其他应收款(万元),2362,1173,1361,1022,1125,1414,1602,594,
应收出口退税(万元), --,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,
存货(万元),41347,20735,12252,7362,7387,9825,5646,7194,
待摊费用(万元),--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,
其他流动资产(万元),3267,227,--,--,--,--,--,--,
流动资产合计(万元),107343,71515,48525,35420,30899,35557,23744,27000,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,
可供出售金融资产(万元),2646,1646,179,179,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,
长期股权投资(万元),10444,10483,--,--,96,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,
固定资产原值(万元),18153,16244,13961,14257,3108,2056,1999,1437,
累计折旧(万元),4486,3496,2525,1733,986,759,490,279,
固定资产净值(万元),13666,12748,11436,12524,2122,1297,1509,1158,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,
固定资产(万元),13666,12748,11436,12524,2122,1297,1509,1158,
在建工程(万元),7555,151,--,--,5756,2519,280,--,
工程物资(万元),--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,
无形资产(万元),1694,1574,897,918,2680,2522,1486,949,
开发支出(万元),--,--,--,--,--,--,--,--,
商誉(万元),531,531,--,--,--,--,--,--,
长期待摊费用(万元),97,106,3,26,81,99,25,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,
递延所得税资产(万元),1409,1125,987,819,581,470,385,86,
其他非流动资产(万元),--,--,--,--,--,--,--,--,
非流动资产合计(万元),38042,28363,13503,14467,11316,6907,3685,2193,
资产总计(万元),145385,99878,62028,49887,42215,42464,27430,29193,
短期借款(万元),44938,30000,8981,4424,3720,5300,3000,500,
向中央银行借款(万元),--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,
应付票据(万元),687,250,2027,180,1582,924,--,100,
应付账款(万元),31749,12491,7584,6625,6210,5829,3474,5900,
预收账款(万元),9613,2111,3706,625,618,3501,1349,4837,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,
应付职工薪酬(万元),338,231,193,98,104,137,140,208,
应交税费(万元),1106,2887,2849,2289,1840,908,409,223,
应付利息(万元),10,--,--,--,--,--,--,--,
应付股利(万元),893,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,
其他应付款(万元),3807,3799,811,1005,93,84,88,78,
预提费用(万元),--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),1017,4996,--,1000,--,--,--,--,
其他流动负债(万元),32,--,--,--,--,--,--,--,
流动负债合计(万元),94190,56765,26151,16246,14166,16683,8461,11846,
长期借款(万元),4700,--,--,2200,3200,3200,--,--,
应付债券(万元),--,--,4926,4863,--,--,--,--,
长期应付款(万元),300,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,
长期递延收益(万元),1810,1744,1644,1660,1660,1660,--,--,
递延所得税负债(万元),--,0,2,5,8,15,22,--,
其他非流动负债(万元),--,--,--,--,--,--,140,140,
非流动负债合计(万元),6809,1744,6572,8728,4868,4875,162,140,
负债合计(万元),100999,58509,32724,24974,19034,21558,8622,11986,
实收资本(或股本)(万元),21094,21040,15600,15600,15600,15600,9000,9000,
资本公积(万元),6121,5093,523,548,548,548,7148,7148,
减:库存股(万元),2155,2364,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,
盈余公积(万元),2048,1859,1411,990,878,689,526,276,
一般风险准备(万元),--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,
未分配利润(万元),16439,14878,11769,7660,6002,3858,1976,784,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),43565,40506,29304,24797,23027,20695,18649,17207,
少数股东权益(万元),820,863,--,116,153,212,158,--,
所有者权益(或股东权益)合计(万元),44386,41369,29304,24913,23181,20906,18807,17207,
负债和所有者权益(或股东权益)总计(万元),145385,99878,62028,49887,42215,42464,27430,29193,		
  
