报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,
货币资金(万元),34697,83807,113066,29277,23513,26180,40121,13337,12415,6482,6754,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),5677,--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),15,--,--,--,--,--,--,--,--,--,--,
应收账款(万元),90305,91619,52853,37677,36825,29105,16802,8555,6454,3169,2377,
预付款项(万元),576,2764,635,408,748,501,338,437,106,110,149,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),0,18,--,0,8,32,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),5263,7390,6913,7187,2450,2176,2051,848,582,766,1252,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
存货(万元),31179,31804,33958,16211,15025,13200,10801,4182,2308,1295,1334,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),25867,15765,6506,214,157,--,--,--,4,46,25,
流动资产合计(万元),193579,233166,213931,90973,78726,71193,70113,27360,21869,11869,11892,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),15639,19036,200,200,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),364,546,699,888,1063,--,--,--,--,--,--,
长期股权投资(万元),823,2130,1972,2945,3979,--,--,--,--,--,47,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),35680,35656,16953,11950,10959,3872,3536,3265,2575,--,1869,
累计折旧(万元),13411,11027,4340,3199,2794,2268,2040,1663,1335,--,897,
固定资产净值(万元),22269,24629,12613,8751,8164,1604,1496,1602,1241,--,972,
固定资产减值准备(万元),895,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),21374,24629,12613,8751,8164,1604,1496,1602,1241,1150,972,
在建工程(万元),104,382,--,0,352,5758,--,--,--,--,--,
工程物资(万元),41,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),3933,6165,2668,1147,837,866,806,15,20,--,--,
开发支出(万元),444,75,0,12,259,184,183,--,--,--,--,
商誉(万元),8607,165680,90121,855,855,855,855,855,1086,1089,855,
长期待摊费用(万元),2151,82,69,--,--,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),3906,3143,2793,2652,2281,1661,1133,645,665,145,85,
其他非流动资产(万元),94,172,74,418,--,--,--,--,--,--,--,
非流动资产合计(万元),57481,222039,111211,17868,17790,10928,4473,3118,3011,2384,1959,
资产总计(万元),251061,455205,325141,108841,96515,82122,74586,30477,24881,14253,13850,
短期借款(万元),0,5823,--,--,--,--,--,--,--,--,600,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,--,--,--,
应付账款(万元),59770,49304,38331,23636,20359,13115,8765,4163,4167,1418,2893,
预收账款(万元),7688,8624,14264,204,241,--,254,2,215,107,609,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),7246,6272,6027,5142,2944,2508,2183,2616,2522,1569,1027,
应交税费(万元),3910,6050,3275,1841,2024,1389,1698,933,885,538,82,
应付利息(万元),0,8,--,--,--,--,--,--,--,--,--,
应付股利(万元),188,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),17349,22046,26592,4822,2936,1380,1721,1319,1100,566,1746,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),316,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),96467,98127,88489,35644,28504,18392,14622,9033,8889,4198,6956,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),63,113,155,193,234,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),1448,155,85,75,22,24,19,99,63,97,128,
长期递延收益(万元),141,113,23,155,215,--,--,--,--,--,--,
递延所得税负债(万元),337,823,240,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,93,2,--,30,10,
非流动负债合计(万元),1989,1203,503,423,471,24,112,101,63,127,138,
负债合计(万元),98457,99330,88992,36067,28975,18416,14733,9134,8952,4325,7095,
实收资本(或股本)(万元),88272,89398,44393,22880,22880,17600,17600,6600,6600,1080,900,
资本公积(万元),207686,211648,146760,20916,20916,26196,26196,3504,3504,--,--,
减:库存股(万元),186,7938,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),4205,4205,3628,2822,2147,1791,1411,711,265,715,678,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),-141486,59959,40955,26074,21635,18119,14646,10508,5506,8098,5136,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),154359,356028,235736,72692,67578,63706,59852,21324,15876,9893,6714,
少数股东权益(万元),-1755,-153,413,82,-37,--,0,19,53,34,42,
所有者权益(或股东权益)合计(万元),152604,355875,236149,72774,67540,63706,59852,21343,15929,9928,6756,
负债和所有者权益(或股东权益)总计(万元),251061,455205,325141,108841,96515,82122,74586,30477,24881,14253,13850,		
  
