报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
货币资金(万元),16343,11771,1808,1197,2461,6700,
结算备付金(万元),--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,436,501,--,
衍生金融资产(万元),--,--,--,--,--,--,
应收票据(万元),1567,380,297,814,717,665,
应收账款(万元),12697,11023,7858,7420,6673,5400,
预付款项(万元),144,228,129,230,137,77,
应收保费(万元),--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,
其他应收款(万元),418,414,719,1173,739,188,
应收出口退税(万元), --,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,
存货(万元),8454,6264,3989,3349,3731,4533,
待摊费用(万元),--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,1000,--,--,--,
其他流动资产(万元),43411,49509,13545,11729,9880,4822,
流动资产合计(万元),83034,79588,29346,26350,24838,22384,
发放贷款及垫款(万元),--,--,--,--,--,--,
可供出售金融资产(万元),901,901,1181,3900,900,900,
持有至到期投资(万元),--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,
长期股权投资(万元),27,28,21,--,257,--,
其他长期投资(万元),--,--,--,--,--,--,
投资性房地产(万元),2467,2655,2844,--,--,--,
固定资产原值(万元),43370,33259,29584,18803,16341,--,
累计折旧(万元),13014,10622,8674,8986,8082,--,
固定资产净值(万元),30356,22637,20910,9816,8259,--,
固定资产减值准备(万元),--,--,--,--,--,--,
固定资产(万元),30356,22637,20910,9816,8259,8009,
在建工程(万元),4551,938,344,9977,6765,3522,
工程物资(万元),--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,
无形资产(万元),3134,3208,3261,4262,4348,4427,
开发支出(万元),--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,
长期待摊费用(万元),--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,
递延所得税资产(万元),299,173,177,175,148,129,
其他非流动资产(万元),615,968,488,615,1397,883,
非流动资产合计(万元),42350,31509,29226,28744,22073,17870,
资产总计(万元),125384,111097,58572,55094,46910,40255,
短期借款(万元),--,--,--,900,--,50,
向中央银行借款(万元),--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,
应付账款(万元),5138,4311,4005,4146,3935,3065,
预收账款(万元),243,289,298,157,203,171,
卖出回购金融资产款(万元),--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,
应付职工薪酬(万元),3061,2638,2237,2091,2021,1865,
应交税费(万元),587,876,1388,1350,732,623,
应付利息(万元),--,--,--,1,--,0,
应付股利(万元),--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,
其他应付款(万元),296,180,52,281,332,682,
预提费用(万元),--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,
流动负债合计(万元),9325,8294,7980,8927,7223,6456,
长期借款(万元),--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,
长期递延收益(万元),993,270,94,123,165,208,
递延所得税负债(万元),977,--,--,--,0,--,
其他非流动负债(万元),--,--,--,--,--,--,
非流动负债合计(万元),1971,270,94,123,166,208,
负债合计(万元),11295,8563,8074,9050,7388,6663,
实收资本(或股本)(万元),19800,10000,7500,7500,7500,7500,
资本公积(万元),41061,50861,11251,10051,10050,10047,
减:库存股(万元),--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,
盈余公积(万元),6333,5001,3997,3183,2391,1496,
一般风险准备(万元),--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,
未分配利润(万元),45396,35694,27049,24789,19202,14202,
拟分配现金股利(万元),--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,
归属于母公司股东权益合计(万元),112591,101557,49797,45522,39142,33245,
少数股东权益(万元),1498,977,700,522,380,346,
所有者权益(或股东权益)合计(万元),114089,102534,50497,46044,39522,33591,
负债和所有者权益(或股东权益)总计(万元),125384,111097,58572,55094,46910,40255,		
  
