报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,
货币资金(万元),109230,151871,100396,106747,127564,78739,112672,150251,114557,65089,22581,42722,22453,
结算备付金(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
交易性金融资产(万元),20740,1511,9386,3581,8,--,--,--,--,0,--,--,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
应收票据(万元),--,6,3,9,48,115,98,9,139,136,120,30,73,
应收账款(万元),29145,34874,32154,25469,28633,13965,43473,65026,28082,9535,7797,10603,8419,
预付款项(万元),1684,4183,2339,1670,2006,2929,1413,2785,39176,2790,9635,1694,5055,
应收保费(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
应收利息(万元),592,454,294,7,142,--,--,--,--,0,--,--,0,
应收股利(万元),--,--,--,3,--,--,--,--,--,0,--,--,0,
其他应收款(万元),19732,10943,8638,6791,11356,1278,8500,7295,2892,3739,7266,7232,54150,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,0,--,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
存货(万元),8368,12805,14866,30030,27806,53353,124957,105362,24952,13287,13744,15250,17236,
待摊费用(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
其他流动资产(万元),30092,45644,38099,48514,32596,15962,--,--,--,0,--,--,0,
流动资产合计(万元),219582,262291,206175,222819,230159,166341,291113,330728,209798,94575,61143,77529,107384,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
