报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
货币资金(万元),18120,12575,11821,15884,12389,4395,3886,4377,3959,1646,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,
应收票据(万元),645,1240,810,987,394,507,251,189,--,3,
应收账款(万元),18665,18397,18486,15962,9394,8381,8610,6017,3568,2134,
预付款项(万元),430,889,561,642,305,306,594,969,711,347,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),526,430,385,327,62,434,357,167,114,365,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,
存货(万元),11027,10365,10135,7962,5026,3953,3673,3813,2750,1472,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),362,626,572,415,30,--,--,--,--,--,
流动资产合计(万元),50354,44523,42770,42180,27601,17976,17371,15532,11102,5966,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),7350,139,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,205,
固定资产原值(万元),39636,42377,40282,33953,13407,12055,10226,--,--,--,
累计折旧(万元),17875,16093,13126,10373,4439,3636,2982,--,--,--,
固定资产净值(万元),21761,26284,27156,23579,8968,8418,7245,--,--,--,
固定资产减值准备(万元),714,--,--,--,--,--,--,--,--,--,
固定资产(万元),21047,26284,27156,23579,8968,8418,7245,5996,4804,3806,
在建工程(万元),6815,3832,3546,3652,3074,1274,--,137,11,3,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,
无形资产(万元),3756,4012,4299,4603,744,715,659,280,287,302,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,
商誉(万元),21715,21715,21813,21715,--,--,--,--,--,--,
长期待摊费用(万元),695,1308,1055,756,43,38,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),980,844,680,414,169,138,134,90,66,19,
其他非流动资产(万元),709,290,167,138,180,--,--,--,--,--,
非流动资产合计(万元),63067,58422,58716,54857,13178,10583,8038,6503,5169,4335,
资产总计(万元),113421,102945,101486,97037,40778,28559,25409,22035,16271,10302,
短期借款(万元),7250,2300,3770,600,--,--,--,1650,2164,1000,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,134,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,
应付票据(万元),1770,1104,3071,2671,2234,2131,3092,3071,1269,878,
应付账款(万元),10423,11566,10313,8358,4433,4425,4545,2940,2286,901,
