报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
货币资金(万元),17056,29843,7080,3397,2785,4298,
结算备付金(万元),--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,
应收票据(万元),4267,3752,2281,2056,1986,881,
应收账款(万元),11162,8181,5209,4504,3147,3420,
预付款项(万元),757,192,539,399,633,158,
应收保费(万元),--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,
其他应收款(万元),43,138,317,983,24,180,
应收出口退税(万元), --,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,
存货(万元),10923,9588,7758,6387,5554,5242,
待摊费用(万元),--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,12,4,--,--,
其他流动资产(万元),2385,176,265,365,462,277,
流动资产合计(万元),46591,51869,23461,18094,14591,14456,
发放贷款及垫款(万元),--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,
固定资产原值(万元),42550,18906,15854,--,--,--,
累计折旧(万元),7478,5821,4642,--,--,--,
固定资产净值(万元),35072,13085,11212,--,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,
固定资产(万元),35072,13085,11212,9094,8663,7632,
在建工程(万元),5383,4291,2569,2146,1056,412,
工程物资(万元),--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,
无形资产(万元),5287,5204,1744,1969,2161,2399,
开发支出(万元),--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,
长期待摊费用(万元),40,60,65,75,129,160,
股权分置流通权(万元),--,--,--,--,--,--,
递延所得税资产(万元),593,794,79,82,83,97,
其他非流动资产(万元),1354,1616,573,373,174,58,
非流动资产合计(万元),47730,25051,16243,13738,12267,10759,
资产总计(万元),94321,76920,39703,31832,26857,25215,
短期借款(万元),5000,400,2000,2000,1500,3000,
向中央银行借款(万元),--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,
应付账款(万元),5471,3261,3020,2368,2019,1557,
预收账款(万元),1603,1205,774,714,613,1063,
卖出回购金融资产款(万元),--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,
应付职工薪酬(万元),1002,530,102,57,46,47,
应交税费(万元),1442,1445,378,103,279,151,
应付利息(万元),--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,
其他应付款(万元),1195,1154,948,959,1222,1499,
预提费用(万元),--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,
流动负债合计(万元),15713,7995,7222,6201,5678,7315,
长期借款(万元),2969,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,
长期递延收益(万元),3823,2900,138,180,192,315,
递延所得税负债(万元),--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,
非流动负债合计(万元),6792,2900,138,180,192,315,
负债合计(万元),22505,10895,7360,6381,5871,7630,
实收资本(或股本)(万元),23468,11734,8800,8058,4740,4740,
资本公积(万元),27879,39613,15721,13792,3880,3880,
减:库存股(万元),--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,
盈余公积(万元),2812,1969,1305,778,1425,1043,
一般风险准备(万元),--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,
未分配利润(万元),17657,12710,6517,2822,10942,7931,
拟分配现金股利(万元),--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,
归属于母公司股东权益合计(万元),71816,66026,32343,25451,20987,17594,
少数股东权益(万元),--,--,--,--,--,-9,
所有者权益(或股东权益)合计(万元),71816,66026,32343,25451,20987,17585,
负债和所有者权益(或股东权益)总计(万元),94321,76920,39703,31832,26857,25215,		
  
