报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),227495,378808,200229,212011,261440,156008,176344,214966,209304,34289,31978,18905,
结算备付金(万元),--,--,--,--,--,--,--,--,--,0,0,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,0,0,--,
交易性金融资产(万元),785,--,--,--,--,--,--,--,--,0,0,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,0,0,--,
应收票据(万元),3725,5904,5357,5160,6109,3667,1057,1599,314,49,26,81,
应收账款(万元),170782,133296,109110,84554,61450,35200,14485,8494,5620,4445,3082,3237,
预付款项(万元),13382,31005,23113,12868,26819,28858,18179,11693,8616,9414,7411,6008,
应收保费(万元),--,--,--,--,--,--,--,--,--,0,0,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,0,0,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,0,0,--,
应收利息(万元),--,--,7,--,--,--,--,--,--,0,0,--,
应收股利(万元),--,--,--,--,--,504,--,--,135,0,0,--,
其他应收款(万元),24507,30230,15575,9698,6379,7695,3885,2467,3445,4180,4438,7543,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,0,0,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,0,0,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,0,0,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,0,0,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,0,0,--,
存货(万元),229770,272181,204576,166316,191747,194210,118302,96147,81783,69919,55050,54826,
待摊费用(万元),--,--,--,--,--,--,--,--,--,0,0,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,0,0,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,2,0,3,--,
其他流动资产(万元),23256,59896,208223,252946,18638,4690,2432,355,21,10,407,788,
流动资产合计(万元),693703,911320,766189,743552,572582,430833,334684,335720,309241,122305,102396,91387,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,0,0,--,
可供出售金融资产(万元),97661,66201,20492,12174,2627,--,--,--,--,0,0,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,0,0,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,0,0,--,
长期股权投资(万元),232822,135511,75927,11207,4644,19789,4822,3907,2862,3145,2560,2036,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,0,0,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,0,0,35,
固定资产原值(万元),690311,640162,511086,463915,369489,248034,169276,112745,74332,57064,46196,--,
累计折旧(万元),213200,179086,145960,118248,79113,49100,35293,25797,19466,15558,12012,--,
固定资产净值(万元),477111,461076,365126,345667,290376,198934,133983,86948,54866,41507,34184,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,1,22,--,
固定资产(万元),477111,461076,365126,345667,290376,198934,133983,86948,54866,41505,34162,30261,
在建工程(万元),26746,66143,49716,28740,27600,41939,26053,9057,11990,6316,3235,2103,
工程物资(万元),--,--,--,--,--,--,--,--,26,0,0,--,
