报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,
货币资金(万元),4044,7573,7334,2411,2536,
结算备付金(万元),--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,
应收票据(万元),6754,5262,1702,2497,2487,
应收账款(万元),8519,7947,8775,7616,5873,
预付款项(万元),1427,974,859,682,966,
应收保费(万元),--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,
应收利息(万元),--,--,--,--,--,
应收股利(万元),--,--,--,--,--,
其他应收款(万元),7,5,477,1021,786,
应收出口退税(万元), --,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,
存货(万元),10088,9439,6433,6331,6106,
待摊费用(万元),--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,
其他流动资产(万元),987,738,84,15,10,
流动资产合计(万元),31825,31939,25665,20573,18764,
发放贷款及垫款(万元),--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,
固定资产原值(万元),33540,29994,28109,20092,--,
累计折旧(万元),12204,9575,7448,7334,--,
固定资产净值(万元),21335,20418,20661,12758,--,
固定资产减值准备(万元),--,--,--,--,--,
固定资产(万元),21335,20418,20661,12758,11770,
在建工程(万元),15282,9837,2581,4910,2857,
工程物资(万元),314,275,238,491,838,
固定资产清理(万元),--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,
油气资产(万元),--,--,--,--,--,
无形资产(万元),4248,4241,4314,4407,4461,
开发支出(万元),--,--,--,--,--,
商誉(万元),--,--,--,--,--,
长期待摊费用(万元),66,119,139,56,62,
股权分置流通权(万元),--,--,--,--,--,
递延所得税资产(万元),175,256,224,117,90,
其他非流动资产(万元),7573,5468,6201,5438,3088,
非流动资产合计(万元),48995,40613,34358,28178,23166,
资产总计(万元),80820,72552,60023,48750,41930,
短期借款(万元),9476,8500,6200,11500,10750,
向中央银行借款(万元),--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,
应付票据(万元),345,--,--,1500,1428,
应付账款(万元),5585,7123,6052,3783,3903,
预收账款(万元),624,419,554,552,162,
卖出回购金融资产款(万元),--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,
应付职工薪酬(万元),1392,1283,924,587,316,
应交税费(万元),471,132,601,319,230,
应付利息(万元),21,16,9,19,17,
应付股利(万元),--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,
其他应付款(万元),151,167,232,959,1075,
预提费用(万元),--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,
递延收益(万元),--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,21,21,--,
其他流动负债(万元),--,--,--,--,--,
流动负债合计(万元),18065,17640,14594,19240,17881,
长期借款(万元),--,--,12,33,--,
应付债券(万元),--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,
长期递延收益(万元),991,1531,990,--,--,
递延所得税负债(万元),303,102,29,28,14,
其他非流动负债(万元),--,--,--,--,--,
非流动负债合计(万元),1294,1633,1031,61,14,
负债合计(万元),19359,19273,15625,19301,17894,
实收资本(或股本)(万元),5000,5000,4576,2658,2658,
资本公积(万元),38436,38436,10361,--,--,
减:库存股(万元),--,--,--,--,--,
专项储备(万元),--,--,--,--,52,
盈余公积(万元),2336,1179,2219,1477,1477,
一般风险准备(万元),--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,
未分配利润(万元),15690,8665,27206,25281,19813,
拟分配现金股利(万元),--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,
归属于母公司股东权益合计(万元),61461,53280,44361,29415,24000,
少数股东权益(万元),--,--,37,34,36,
所有者权益(或股东权益)合计(万元),61461,53280,44399,29449,24035,
负债和所有者权益(或股东权益)总计(万元),80820,72552,60023,48750,41930,		
  
