报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),14638,22151,9888,5585,11979,13059,15443,
结算备付金(万元),--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,
交易性金融资产(万元),11889,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,
应收票据(万元),34,--,120,100,6,--,--,
应收账款(万元),22634,19323,17959,16897,12499,12239,7228,
预付款项(万元),712,768,1592,1360,392,223,171,
应收保费(万元),--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,
应收利息(万元),1,--,--,--,28,--,--,
应收股利(万元),--,--,--,--,--,--,--,
其他应收款(万元),854,450,382,601,654,480,465,
应收出口退税(万元), --,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,
存货(万元),10,7,12,83,134,18,--,
待摊费用(万元),--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,
其他流动资产(万元),1164,267,157,46,1,--,58,
流动资产合计(万元),51936,42965,30111,24674,25692,26020,23365,
发放贷款及垫款(万元),--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,
长期股权投资(万元),333,388,--,219,252,207,85,
其他长期投资(万元),--,--,--,--,--,--,--,
投资性房地产(万元),950,1006,1061,--,--,--,--,
固定资产原值(万元),17317,15665,13993,14907,14463,--,--,
累计折旧(万元),8592,7527,6734,6229,5273,--,--,
固定资产净值(万元),8725,8138,7259,8679,9190,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,
固定资产(万元),8725,8138,7259,8679,9190,9822,10152,
在建工程(万元),9147,3380,2083,2592,28,--,--,
工程物资(万元),--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,
无形资产(万元),8789,8415,8422,1569,1619,1686,1689,
开发支出(万元),--,292,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,
长期待摊费用(万元),3977,3918,4130,254,306,207,49,
股权分置流通权(万元),--,--,--,--,--,--,--,
递延所得税资产(万元),886,656,501,335,209,146,74,
其他非流动资产(万元),--,--,--,6700,--,--,--,
非流动资产合计(万元),32807,26193,23456,20346,11604,12067,12049,
资产总计(万元),84743,69158,53567,45020,37296,38087,35413,
短期借款(万元),13000,7000,10500,10000,5000,4350,3737,
向中央银行借款(万元),--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,
应付账款(万元),8313,8167,5826,3421,2911,3272,703,
预收账款(万元),1775,1464,1268,1582,1643,1925,1686,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,
应付职工薪酬(万元),3218,2843,2453,936,1067,2591,2117,
应交税费(万元),1017,1586,1244,848,470,993,729,
应付利息(万元),24,9,13,--,--,7,--,
应付股利(万元),--,--,--,--,--,5,525,
其他应交款(万元),--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,
其他应付款(万元),1728,495,511,543,436,434,1015,
预提费用(万元),--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,2100,
其他流动负债(万元),1173,--,--,--,--,--,--,
流动负债合计(万元),30247,21563,21815,17330,11526,13578,12613,
长期借款(万元),4000,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,
长期递延收益(万元),6087,5552,3096,1495,1239,1459,1496,
递延所得税负债(万元),--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,
非流动负债合计(万元),10087,5552,3096,1495,1239,1459,1496,
负债合计(万元),40334,27115,24911,18826,12765,15036,14109,
实收资本(或股本)(万元),14667,14667,11000,11000,11000,11000,3333,
资本公积(万元),12754,12754,5581,5581,5581,5581,14418,
减:库存股(万元),--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,
盈余公积(万元),1495,1222,996,737,508,272,2341,
一般风险准备(万元),--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,
未分配利润(万元),15411,13175,10955,8764,7331,6125,1136,
拟分配现金股利(万元),--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),44327,41817,28532,26082,24420,22978,21228,
少数股东权益(万元),82,226,124,113,110,72,76,
所有者权益(或股东权益)合计(万元),44409,42043,28656,26195,24530,23050,21304,
负债和所有者权益(或股东权益)总计(万元),84743,69158,53567,45020,37296,38087,35413,		
  
