报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,
货币资金(万元),718959,958088,899062,357525,187721,203336,155499,110821,389724,165786,114992,42149,41909,36268,
结算备付金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
交易性金融资产(万元),--,--,16918,--,--,--,--,--,--,0,--,0,0,50,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
应收票据(万元),--,--,--,--,840,--,--,--,--,0,--,344,552,--,
应收账款(万元),30677,21864,12983,7769,7346,5114,343,253,419,1706,2207,3001,825,226,
预付款项(万元),3911,3650,3650,24488,4209,326664,105067,486558,1012089,539666,637322,116378,96501,29728,
应收保费(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
应收利息(万元),--,5210,547,--,--,--,--,--,--,0,--,0,0,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
其他应收款(万元),1543024,1092736,722290,336081,11404,105350,93788,76107,111132,53235,3208,38302,4609,3133,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,0,--,0,0,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
存货(万元),5351366,2414897,2627816,3053473,3301258,3012145,3158118,2665134,1334113,1082038,586518,544668,328670,250557,
待摊费用(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
其他流动资产(万元),418648,815079,121272,109761,101480,107465,137548,2428,10000,0,--,0,0,--,
流动资产合计(万元),8066586,5311523,4404538,3889097,3614258,3760074,3650364,3341301,2857478,1842430,1344246,744842,473064,319962,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
可供出售金融资产(万元),240444,260930,163601,58962,1000,--,--,--,--,0,0,0,0,--,
持有至到期投资(万元),--,13000,--,--,--,--,1000,1000,1000,0,--,0,0,--,
长期应收款(万元),--,126000,116000,--,--,--,--,--,--,0,--,0,0,--,
长期股权投资(万元),153156,32789,13248,--,--,1000,500,--,--,0,--,19472,384,261,
