报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,
货币资金(万元),5292,14229,14923,17134,18421,16301,21102,24851,28057,36980,37165,6022,5123,3453,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,4,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,--,
应收票据(万元),298,551,466,769,1028,412,90,74,--,21,--,155,80,163,
应收账款(万元),25678,26943,26993,27832,32854,25693,20336,16133,16154,13363,13309,11231,7650,5601,
预付款项(万元),460,970,426,1144,565,548,1386,935,1182,1588,718,156,475,467,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,--,
应收利息(万元),0,--,--,8,19,23,148,384,280,294,527,0,0,--,
应收股利(万元),0,--,--,--,--,--,--,--,--,--,--,0,0,--,
其他应收款(万元),2073,2391,2285,2065,2011,1359,1925,1983,1507,1001,846,762,524,6579,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,0,0,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,--,
存货(万元),22137,22792,23905,21985,18697,15004,13100,11918,8125,7770,6606,5156,6238,5300,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,--,
其他流动资产(万元),2218,1379,456,3410,654,6697,60,--,--,--,--,22,3,5,
流动资产合计(万元),58155,69255,69455,74347,74249,66036,58149,56279,55306,61017,59171,23504,20093,21572,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,--,
可供出售金融资产(万元),1000,1000,1000,1000,1000,--,--,--,--,--,0,0,0,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,--,
长期股权投资(万元),--,--,--,--,--,--,--,387,856,--,--,0,0,565,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,--,
投资性房地产(万元),6457,6612,--,--,--,--,--,--,--,--,--,0,0,--,
固定资产原值(万元),23026,15613,19659,17262,3753,2720,2444,2402,1618,1346,1268,1025,852,--,
累计折旧(万元),22,2175,2417,1810,1500,1464,1237,1096,956,814,652,524,439,--,
固定资产净值(万元),23004,13438,17242,15452,2253,1256,1207,1307,662,532,617,501,413,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,0,0,0,0,
固定资产(万元),19562,13438,17242,15452,2253,1256,1207,1307,662,532,617,501,413,355,
在建工程(万元),17276,6899,2601,1902,13303,11626,11282,9604,5004,1777,442,10,0,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,--,
无形资产(万元),3537,4677,3914,3862,3318,2715,2570,2624,2690,2744,2737,1769,46,42,
开发支出(万元),1137,686,1970,1122,750,81,--,--,--,--,--,0,0,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,--,
长期待摊费用(万元),132,197,470,200,237,227,267,224,196,23,23,34,44,54,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,--,
递延所得税资产(万元),5202,3842,3245,2566,1684,1422,717,717,599,297,171,104,96,55,
其他非流动资产(万元),164,454,160,496,90,388,--,--,--,--,--,0,0,--,
非流动资产合计(万元),54465,37804,30602,26600,22635,17716,16044,14863,10006,5373,3989,2418,599,1071,
资产总计(万元),112620,107059,100057,100948,96884,83752,74193,71142,65312,66390,63161,25922,20692,22643,
短期借款(万元),4918,3000,--,--,1600,--,--,--,--,1355,50,3600,3000,1300,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,1,0,0,0,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,--,
应付票据(万元),2837,3583,3111,6032,2370,3470,921,1600,--,--,--,1195,0,--,
应付账款(万元),7072,8222,7135,8542,10168,6814,5973,4438,3118,3566,3485,3469,2525,4715,
预收账款(万元),2508,3005,4173,1775,1531,3359,1865,2844,682,1555,411,413,1684,2086,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,--,
应付职工薪酬(万元),1015,1140,1018,953,1145,956,677,589,489,445,432,351,313,197,
应交税费(万元),448,1820,481,1581,1065,714,380,119,453,507,244,524,421,643,
应付利息(万元),22,--,--,--,4,--,--,--,--,6,0,0,0,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,0,1595,955,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,--,
其他应付款(万元),2713,2593,1593,1484,1478,681,1903,192,152,125,236,57,41,278,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,261,555,471,
流动负债合计(万元),21532,23363,17511,20367,19362,15993,11719,9782,4894,7562,4858,9871,10134,10645,
长期借款(万元),6828,--,--,--,--,--,--,--,--,--,--,0,0,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,60,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,--,
长期递延收益(万元),2845,2825,2956,2776,1049,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),30,73,49,--,--,--,--,--,--,--,--,0,0,--,
其他非流动负债(万元),--,--,--,--,--,670,450,670,300,300,--,0,0,--,
非流动负债合计(万元),9703,2898,3005,2776,1049,670,450,670,300,300,--,0,0,60,
负债合计(万元),31235,26260,20516,23143,20411,16663,12169,10452,5194,7862,4858,9871,10134,10705,
实收资本(或股本)(万元),22060,22060,22060,22066,21945,10936,10858,10858,10858,10858,10858,8108,3000,3000,
资本公积(万元),31642,31328,31328,30734,28037,36639,35737,35737,35737,35737,35737,948,949,1,
减:库存股(万元),--,--,--,704,125,--,--,--,--,--,--,0,0,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),6365,6198,5945,5647,5203,3920,3063,2717,2366,2158,1790,1089,2445,1768,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,--,
未分配利润(万元),21159,21049,20056,19903,21176,15469,12329,11348,11158,9776,9917,5906,4163,6538,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,--,
外币报表折算差额(万元),--,--,--,--,--,-2,-1,-2,-1,-0,-0,0,0,--,
归属于母公司股东权益合计(万元),81235,80647,79402,77658,76249,66963,61985,60658,60118,58528,58302,16051,10558,11307,
少数股东权益(万元),150,152,139,146,225,126,38,32,--,--,--,0,0,630,
所有者权益(或股东权益)合计(万元),81385,80798,79541,77804,76474,67089,62024,60690,60118,58528,58302,16051,10558,11938,
负债和所有者权益(或股东权益)总计(万元),112620,107059,100057,100948,96884,83752,74193,71142,65312,66390,63161,25922,20692,22643,		
  
