报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,
营业总收入(万元),119491,123566,96661,132044,117730,115421,85988,74445,62678,44109,20011,
营业收入(万元),119491,123566,96661,132044,117730,115421,85988,74445,62678,44109,20011,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),117485,118784,93762,126970,109128,105703,75411,65334,55098,39887,17966,
营业成本(万元),109419,109361,86890,118796,98079,95270,64832,57148,50506,36628,16190,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),584,807,531,528,948,737,1033,1470,1116,609,328,
销售费用(万元),1124,1391,1168,2078,3712,4315,4411,3608,1810,1134,648,
管理费用(万元),5956,6642,5998,5601,4649,4746,5154,3287,1650,1297,663,
财务费用(万元),-530,-555,-338,-232,28,28,-62,-113,-8,21,-4,
资产减值损失(万元),932,1139,-487,198,1741,606,43,-66,23,199,142,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),306,104,--,1,27,37,74,65,--,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),2850,5379,2899,5075,8601,9755,10651,9176,7581,4222,2045,
营业外收入(万元),3,0,1633,950,959,772,1062,657,676,186,251,
营业外支出(万元),6,16,47,9,1,2,10,--,5,--,9,
非流动资产处置损失(万元),--,--,31,--,1,2,10,--,--,--,8,
利润总额(万元),2847,5364,4485,6016,9560,10525,11703,9833,8251,4408,2288,
所得税费用(万元),643,1092,1033,1110,1789,2204,3114,2606,2104,1126,571,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),2205,4272,3452,4906,7771,8321,8589,7227,6147,3282,1717,
归属于母公司所有者的净利润(万元),2288,4149,3487,4066,7834,8321,8589,7227,6147,3282,1717,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-83,123,-35,840,-63,--,--,--,--,--,--,
基本每股收益,0.25,0.62,0.52,0.65,1.57,1.66,1.72,1.45,1.47,1.01,0.58,
稀释每股收益,0.25,0.62,0.52,0.65,1.57,1.66,1.72,1.45,1.47,1.01,0.58,
