报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
营业总收入(万元),87190,97316,119400,108684,98833,76617,71788,48830,28688,22512,
营业收入(万元),87190,97316,119400,108684,98833,76617,71788,48830,28688,22512,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),75177,82017,91327,82910,74910,56854,56424,40279,25085,19308,
营业成本(万元),56007,66171,75704,72372,64150,47921,46826,34664,20949,17043,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,
研发费用(万元),4929,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),676,1219,961,764,935,731,628,418,262,183,
销售费用(万元),6924,5611,4498,3140,3379,2405,2361,1405,635,190,
管理费用(万元),4528,9963,10229,8115,7048,5979,6086,3967,2967,1915,
财务费用(万元),-3294,-1496,-1692,-1695,-1158,-408,-276,25,-28,11,
资产减值损失(万元),5407,549,1626,215,557,225,799,-200,300,-33,
公允价值变动收益(万元),1388,682,--,--,--,--,--,--,-1,1,
投资收益(万元),1738,104,2,78,96,--,--,--,4,-71,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,
营业利润(万元),16474,17375,28075,25851,24018,19763,15365,8551,3606,3133,
营业外收入(万元),197,938,2254,1790,1089,340,320,366,451,297,
营业外支出(万元),46,14,9,54,62,5,4,6,70,2,
非流动资产处置损失(万元),--,--,2,1,2,1,0,--,5,--,
利润总额(万元),16625,18300,30319,27588,25046,20098,15681,8911,3987,3428,
所得税费用(万元),3026,2573,4770,3974,3657,2916,2303,1331,620,448,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,
净利润(万元),13599,15727,25549,23613,21389,17182,13378,7580,3367,2979,
归属于母公司所有者的净利润(万元),13582,15731,25549,23613,21389,17182,13378,7580,3322,2981,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,1241,
少数股东损益(万元),17,-4,-0,-0,--,--,--,--,46,-1,
基本每股收益,0.33,0.43,0.71,0.99,0.9,2.29,1.78,1.05,0.49,--,
稀释每股收益,0.33,0.43,0.7,0.98,0.9,2.29,1.78,1.05,0.49,--,
