报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
营业总收入(万元),83138,82348,28577,17732,7092,3290,
营业收入(万元),83138,82348,28577,17732,7092,3290,
利息收入(万元),--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,
营业总成本(万元),70675,69183,25253,15344,6957,4183,
营业成本(万元),54770,55319,18476,10785,3935,2107,
利息支出(万元),--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,
研发费用(万元),3073,3103,1046,--,--,--,
退保金(万元),--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,
营业税金及附加(万元),219,215,136,26,11,10,
销售费用(万元),8667,6756,3010,1648,1011,614,
管理费用(万元),4183,2601,2100,2564,1637,1084,
财务费用(万元),-647,321,215,84,307,162,
资产减值损失(万元),411,868,271,238,57,207,
公允价值变动收益(万元),--,97,-97,0,--,--,
投资收益(万元),76,4,0,-66,--,--,
对联营企业和合营企业的投资收益(万元),20,16,19,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,
营业利润(万元),13237,13571,3226,2323,135,-893,
营业外收入(万元),741,148,354,134,283,324,
营业外支出(万元),313,11,19,135,14,5,
非流动资产处置损失(万元),--,--,--,109,--,--,
利润总额(万元),13665,13708,3562,2322,404,-575,
所得税费用(万元),1859,1927,579,317,19,-34,
未确认投资损失(万元),--,--,--,--,--,--,
净利润(万元),11806,11781,2983,2005,385,-540,
归属于母公司所有者的净利润(万元),11806,11781,2973,2004,387,-540,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,
少数股东损益(万元),--,--,10,1,-2,--,
基本每股收益,1.97,1.96,0.5,1.99,0.38,-0.57,
稀释每股收益,1.97,1.96,0.5,1.99,0.38,-0.57,
