报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
营业总收入(万元),134131,142308,139234,90873,69109,46889,
营业收入(万元),134131,142308,139234,90873,69109,46889,
利息收入(万元),--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,
营业总成本(万元),112585,102564,98117,64963,45076,28704,
营业成本(万元),83347,75840,72641,48943,33389,21004,
利息支出(万元),--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,
研发费用(万元),13305,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,
营业税金及附加(万元),1350,1770,1802,1086,762,397,
销售费用(万元),5290,3681,4846,2484,1887,1671,
管理费用(万元),10265,21620,16372,12403,8615,5457,
财务费用(万元),-2564,150,-759,-507,19,147,
资产减值损失(万元),1593,-498,3215,555,403,27,
公允价值变动收益(万元),--,--,--,--,--,--,
投资收益(万元),4556,672,265,210,--,40,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,
营业利润(万元),26878,41799,41383,26120,24033,18225,
营业外收入(万元),5,100,678,110,111,59,
营业外支出(万元),31,47,340,159,38,56,
非流动资产处置损失(万元),--,--,230,26,17,24,
利润总额(万元),26851,41852,41721,26071,24106,18228,
所得税费用(万元),2883,5612,5824,3487,3350,2727,
未确认投资损失(万元),--,--,--,--,--,--,
净利润(万元),23968,36240,35897,22584,20756,15501,
归属于母公司所有者的净利润(万元),23987,36114,35862,22594,20734,15479,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,
少数股东损益(万元),-19,126,35,-10,22,23,
基本每股收益,1.11,3.52,3.98,2.55,2.51,1.88,
稀释每股收益,1.11,3.52,3.98,2.55,2.51,1.88,
