报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
营业总收入(万元),46572,37476,29824,21368,15215,7463,
营业收入(万元),46572,37476,29824,21368,15215,7463,
利息收入(万元),--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,
营业总成本(万元),30680,24560,25001,20725,14669,7812,
营业成本(万元),25609,20097,18611,11688,10178,4140,
利息支出(万元),--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,
研发费用(万元),622,1054,413,--,--,--,
退保金(万元),--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,
营业税金及附加(万元),295,203,131,--,--,--,
销售费用(万元),375,298,251,226,304,185,
管理费用(万元),2481,2411,3337,6995,1751,1522,
财务费用(万元),-209,-78,279,1683,2097,1610,
资产减值损失(万元),1507,575,1978,134,339,354,
公允价值变动收益(万元),--,--,--,--,--,--,
投资收益(万元),352,229,184,--,815,1648,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,
营业利润(万元),17480,14450,4975,642,1361,1299,
营业外收入(万元),102,257,1058,390,299,251,
营业外支出(万元),49,107,208,4,37,77,
非流动资产处置损失(万元),--,--,--,--,--,--,
利润总额(万元),17533,14600,5826,1028,1623,1473,
所得税费用(万元),2572,2346,914,922,313,-78,
未确认投资损失(万元),--,--,--,--,--,--,
净利润(万元),14961,12254,4911,106,1310,1551,
归属于母公司所有者的净利润(万元),14961,12254,4911,125,1316,1551,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,
少数股东损益(万元),--,--,--,-19,-6,--,
基本每股收益,0.34,0.27,0.11,--,0.04,0.05,
稀释每股收益,0.34,0.27,0.11,--,0.04,0.05,
