报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,
营业总收入(万元),92873,83585,83568,71636,68490,71597,38223,29655,29383,30361,30085,31856,
营业收入(万元),92873,83585,83568,71636,68490,71597,38223,29655,29383,30361,30085,31856,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),84979,82653,115658,65107,53998,58846,32809,23145,22830,23170,22774,24042,
营业成本(万元),38262,30203,30346,26513,21559,25465,17258,12358,13383,14728,14971,16419,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),13527,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),332,340,442,663,1583,1257,938,792,693,725,656,655,
销售费用(万元),17790,20665,18196,13641,13250,13188,5191,5013,4177,3239,2933,2849,
管理费用(万元),16116,32325,31021,21387,18591,19186,10464,6901,5043,4537,4266,3877,
财务费用(万元),-1643,-1344,-394,-290,-1068,-191,-1066,-1916,-475,-63,-35,-66,
资产减值损失(万元),595,464,36047,3193,83,-59,24,-2,9,4,-18,308,
公允价值变动收益(万元),--,--,-14891,--,--,--,--,--,--,--,--,--,
投资收益(万元),789,2142,9307,31,-35,732,20948,999,1056,950,517,108,
对联营企业和合营企业的投资收益(万元),-108,39,308,-179,-690,-391,599,386,856,125,-9,-76,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),8986,3300,-37674,6560,14457,13484,26362,7509,7610,8140,7828,7922,
营业外收入(万元),169,214,1844,397,1194,898,704,408,234,370,490,82,
营业外支出(万元),262,785,1604,211,44,476,56,48,41,367,150,270,
非流动资产处置损失(万元),--,--,1447,79,22,64,52,40,41,323,70,183,
利润总额(万元),8893,2728,-37434,6746,15607,13905,27010,7868,7802,8143,8168,7734,
所得税费用(万元),1458,571,437,854,821,85,298,743,877,1130,1252,993,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),7435,2157,-37871,5892,14786,13821,26712,7125,6925,7013,6916,6741,
归属于母公司所有者的净利润(万元),8604,3099,-37827,5892,14786,13779,26558,7125,6925,7034,7017,6871,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-1169,-942,-45,--,--,41,154,--,--,-22,-100,-130,
基本每股收益,0.11,0.04,-0.48,0.08,0.31,0.57,1.11,0.59,0.69,0.78,0.69,0.76,
稀释每股收益,0.11,0.04,-0.48,0.08,0.31,0.57,1.11,0.59,0.69,0.78,0.69,0.76,
