报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,
营业总收入(万元),99272,84328,69801,55014,52278,45461,38246,37529,32061,22892,17586,
营业收入(万元),99272,84328,69801,55014,52278,45461,38246,37529,32061,22892,17586,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),97456,85508,68430,58600,52951,43692,34164,32055,25333,18436,14920,
营业成本(万元),45071,37466,31536,25984,23593,19696,16507,16014,13036,9699,7943,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),17788,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),1078,1009,622,583,493,495,417,314,57,17,12,
销售费用(万元),23197,19108,15738,12814,11657,9642,8160,7883,6101,4369,3304,
管理费用(万元),8798,25576,23143,20281,19505,16015,12107,9531,6044,4387,3434,
财务费用(万元),-440,2380,-2712,-1504,-2226,-2219,-3044,-1690,63,-19,165,
资产减值损失(万元),1964,-31,103,442,-72,62,18,4,31,-16,63,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),410,-183,249,10137,-346,-325,-18,--,--,--,--,
对联营企业和合营企业的投资收益(万元),-350,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),8200,3348,1620,6551,-1019,1444,4064,5474,6728,4456,2666,
营业外收入(万元),411,513,3066,3578,2273,1933,1979,1003,646,706,551,
营业外支出(万元),77,130,2888,41,113,11,5,1,0,18,12,
非流动资产处置损失(万元),--,--,33,4,2,--,--,--,--,--,--,
利润总额(万元),8535,3730,1799,10088,1141,3365,6038,6476,7374,5145,3205,
所得税费用(万元),-87,-63,-148,-12,1,40,680,652,844,554,365,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),8621,3793,1947,10100,1141,3325,5357,5824,6529,4591,2840,
归属于母公司所有者的净利润(万元),9265,4377,2635,10321,1343,3470,5520,5919,6602,4591,2840,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-644,-584,-689,-221,-203,-145,-162,-95,-72,--,--,
基本每股收益,0.16,0.07,0.05,0.44,0.07,0.27,0.55,0.65,0.88,0.61,--,
稀释每股收益,0.16,0.07,0.05,0.44,0.07,0.27,0.55,0.65,0.88,0.61,--,
