报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
营业总收入(万元),159809,127411,122702,91753,73836,65525,
营业收入(万元),159809,127411,122702,91753,73836,65393,
利息收入(万元),--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,
营业总成本(万元),133176,108605,104322,79627,64305,60728,
营业成本(万元),108811,91990,86586,65301,54525,52575,
利息支出(万元),--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,
研发费用(万元),6596,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,
营业税金及附加(万元),1800,1415,1387,1139,801,543,
销售费用(万元),2114,1624,1022,875,951,686,
管理费用(万元),12520,14159,14035,11300,8171,6672,
财务费用(万元),364,-743,1145,830,-98,-31,
资产减值损失(万元),970,159,148,182,-45,282,
公允价值变动收益(万元),--,-318,318,16,-16,--,
投资收益(万元),2081,-144,22,-2,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,
营业利润(万元),31239,19324,18720,12141,9515,4797,
营业外收入(万元),460,608,742,549,348,317,
营业外支出(万元),393,26,621,29,181,43,
非流动资产处置损失(万元),--,--,573,29,165,--,
利润总额(万元),31305,19907,18841,12660,9682,5072,
所得税费用(万元),3924,2503,3370,3186,2817,1348,
未确认投资损失(万元),--,--,--,--,--,--,
净利润(万元),27381,17404,15471,9474,6865,3724,
归属于母公司所有者的净利润(万元),27332,17356,15419,9517,6899,3750,
被合并方在合并前实现净利润(万元),--,--,--,622,1670,1618,
少数股东损益(万元),49,48,52,-43,-34,-26,
基本每股收益,0.77,0.65,0.61,0.4,--,--,
稀释每股收益,0.77,0.65,0.61,0.4,--,--,
