报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,
营业总收入(万元),235449,282789,296090,175600,137036,101084,83486,60842,36393,15783,12613,
营业收入(万元),235449,282789,296090,175600,137036,101084,83486,60842,36393,15783,12613,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),202389,222545,192056,111094,103904,78613,65646,47284,28597,13204,11269,
营业成本(万元),151436,178090,155076,85221,78915,64728,53232,35976,21604,9929,8496,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),5647,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),2221,1939,1363,907,658,463,428,368,175,85,55,
销售费用(万元),26873,17275,13772,7867,8609,5939,6510,6227,3682,1775,1598,
管理费用(万元),14875,20090,20693,16704,14872,8026,6400,4938,2560,1162,945,
财务费用(万元),-2705,1975,-4842,-338,242,-1075,-1479,-176,285,230,183,
资产减值损失(万元),4041,3175,5994,733,608,532,555,-49,291,23,-8,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),-467,-6877,1568,124,-86,-45,--,--,--,--,5,
对联营企业和合营企业的投资收益(万元),-2075,--,--,--,-86,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),34866,58920,105601,64629,33046,22426,17840,13558,7797,2579,1349,
营业外收入(万元),132,214,3757,1296,528,160,253,366,33,88,56,
营业外支出(万元),8035,74,17,8,9,60,39,16,12,32,89,
非流动资产处置损失(万元),--,--,--,4,3,--,36,--,4,5,44,
利润总额(万元),26963,59059,109341,65916,33565,22526,18054,13909,7817,2636,1316,
所得税费用(万元),5896,7579,8068,6018,4824,3156,2749,2021,1106,360,247,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),21067,51480,101273,59899,28741,19369,15305,11888,6711,2275,1069,
归属于母公司所有者的净利润(万元),21658,52246,102643,60458,28829,19293,15191,11781,6646,2275,1084,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,-6,-464,
少数股东损益(万元),-591,-766,-1370,-559,-88,76,115,107,65,0,-15,
基本每股收益,0.11,0.25,0.5,0.66,0.63,0.81,0.64,0.79,0.48,0.23,0.11,
稀释每股收益,0.11,0.25,0.5,0.66,0.63,0.81,0.64,0.79,0.48,0.23,0.11,
