报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,
营业总收入(万元),332862,328576,293450,292849,262832,259349,277822,286305,263834,192672,185703,141504,
营业收入(万元),332862,328576,293450,292849,262832,259349,277822,286305,263834,192672,185703,141504,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),257383,262198,224715,237840,215333,217516,239709,252663,232429,154952,164101,125911,
营业成本(万元),231183,218939,209608,221661,194423,190365,214599,223823,206746,137891,146709,116363,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),10860,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),2591,2702,2245,1740,1577,1254,1238,1260,--,--,--,--,
销售费用(万元),5682,4197,4940,3859,2438,2615,3751,4504,3653,2765,2938,2450,
管理费用(万元),15419,26835,27346,25015,22238,20226,19203,19427,18795,13183,12605,8020,
财务费用(万元),-8971,9722,-19941,-14731,-5095,2674,1112,3104,2159,690,1324,-1148,
资产减值损失(万元),620,-197,518,296,-249,381,-193,544,1075,423,526,227,
公允价值变动收益(万元),492,-906,253,--,--,--,--,--,--,--,--,--,
投资收益(万元),746,241,192,617,--,--,--,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),77611,66186,69179,55626,47499,41833,38113,33642,31405,37720,21602,15593,
营业外收入(万元),44,49,965,1177,676,193,786,632,391,247,36,59,
营业外支出(万元),636,492,471,138,96,92,29,45,21,76,1010,4,
非流动资产处置损失(万元),--,--,391,48,3,8,1,2,--,11,0,3,
利润总额(万元),77019,65743,69673,56665,48079,41934,38870,34229,31775,37891,20629,15648,
所得税费用(万元),11618,10437,10831,9931,11983,9769,6026,5177,3675,4752,2578,-671,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),65401,55306,58843,46734,36096,32165,32844,29052,28100,33139,18050,16319,
归属于母公司所有者的净利润(万元),65401,55306,58843,46734,36096,32165,32844,29052,28100,32843,17724,15893,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,0,-1,311,
少数股东损益(万元),--,--,--,--,--,--,--,--,--,296,326,426,
基本每股收益,0.66,0.55,1.19,0.96,0.81,0.81,0.82,0.73,0.7,0.82,0.44,0.4,
稀释每股收益,0.66,0.55,1.19,0.96,0.81,0.81,0.82,0.73,0.7,0.82,0.44,0.4,
